run,time_s,wall_s
1,0.124290111,0.127208727
2,0.133296036,0.136448272
3,0.133254089,0.136993336
4,0.130809341,0.133830406
5,0.135956115,0.139117475
6,0.137702043,0.140855763
7,0.131429640,0.134526097
8,0.132558861,0.136011974
9,0.133312164,0.136479050
10,0.134959527,0.138414811
avg,0.132756793,
min,0.124290111,
max,0.137702043,
