run,time_s,wall_s
1,0.839396631,0.853263264
2,0.459247098,0.465575488
3,0.468738956,0.473935954
4,0.458818636,0.464727603
5,0.466799053,0.473026233
6,0.459429398,0.465588036
7,0.493731391,0.499683817
8,0.459264315,0.464255100
9,0.471965721,0.476884173
10,0.464213103,0.470116236
11,0.726581147,0.731558808
12,0.693595553,0.702568525
13,0.458781898,0.464690573
14,0.458736397,0.463531180
15,0.472388945,0.478142451
16,0.459378951,0.464174900
17,0.478595711,0.484631263
18,0.476009171,0.481191002
19,0.459379831,0.464495451
20,0.459134827,0.464725581
21,0.468997982,0.473927226
22,0.460478267,0.466161481
23,0.471959030,0.476828190
24,0.459229917,0.464101701
25,0.468414352,0.474394488
26,0.459407838,0.465275971
27,0.472471501,0.477324035
28,0.467920557,0.472930594
29,0.459308090,0.464057664
30,0.464840220,0.469656004
31,0.459272799,0.464146917
32,0.472262963,0.477088371
33,0.459735976,0.465539650
34,0.469092207,0.473914408
35,0.461204251,0.466331248
36,0.468691453,0.474629004
37,0.459725480,0.464618849
38,0.472506515,0.478632194
39,0.459154682,0.465126942
40,0.472048302,0.477096838
41,0.459509356,0.465391490
42,0.696866489,0.703053711
43,0.873846012,0.883293535
44,0.646693292,0.655774184
45,0.458710184,0.463588093
46,0.458716893,0.463776806
47,0.472053562,0.478099323
48,0.458919898,0.464943493
49,0.468810763,0.475339824
50,0.459323282,0.466000220
51,0.469266064,0.474288642
52,0.459114448,0.464156860
53,0.471982692,0.478150663
54,0.459113575,0.465563592
55,0.469128107,0.475135660
56,0.459378998,0.465169256
57,0.459299080,0.464282867
58,0.459516961,0.465634182
59,0.459326500,0.465316843
60,0.472187745,0.477158407
61,0.459545839,0.465259970
62,0.463232273,0.467954722
63,0.458832414,0.464530795
64,0.471595073,0.477471374
65,0.459252422,0.465396477
66,0.472102875,0.478363306
67,0.459574138,0.465503231
68,0.468964203,0.473851447
69,0.459091133,0.464015419
70,0.474883381,0.479713457
71,0.458973299,0.463811251
72,0.471960838,0.477761596
73,0.459613229,0.465381028
74,0.458797133,0.464526722
75,0.462238272,0.467104807
76,0.459043013,0.463821172
77,0.538532475,0.544288898
78,0.459048558,0.463970510
79,0.459027851,0.465086446
80,0.459167270,0.464984070
81,0.471945098,0.477806815
82,0.459886826,0.464820445
83,0.469492728,0.475498823
84,0.459541780,0.465365289
85,0.472760615,0.477757819
86,0.459272278,0.464996619
87,0.539093371,0.544979588
88,0.459001902,0.464047522
89,0.459496285,0.465360919
90,0.459198490,0.464303612
91,0.481996392,0.487833609
92,0.459593415,0.464725954
93,0.472339741,0.478334752
94,0.459412873,0.465285383
95,0.461128191,0.466018352
96,0.462348546,0.467385418
97,0.458773823,0.464465788
98,0.463056726,0.468187516
99,0.459745382,0.465997064
100,0.956168724,0.962568283
avg,0.487604019,
min,0.458710184,
max,0.956168724,
