program,iter,time_s,wall_s,parsed_from_stdout,cpu_set
baseline,0,2.268144586,2.268144586,0,"1,2"
prio,0,2.272036025,2.272036025,0,"1,2"
baseline,1,2.344106685,2.344106685,0,"1,2"
prio,1,2.313486406,2.313486406,0,"1,2"
baseline,2,2.252505511,2.252505511,0,"1,2"
prio,2,2.282889069,2.282889069,0,"1,2"
baseline,3,2.254179018,2.254179018,0,"1,2"
prio,3,2.270119463,2.270119463,0,"1,2"
baseline,4,2.206511066,2.206511066,0,"1,2"
prio,4,2.242443259,2.242443259,0,"1,2"
baseline,5,2.265387208,2.265387208,0,"1,2"
prio,5,2.362729127,2.362729127,0,"1,2"
baseline,6,2.217721063,2.217721063,0,"1,2"
prio,6,2.330411613,2.330411613,0,"1,2"
baseline,7,2.198964997,2.198964997,0,"1,2"
prio,7,2.119960382,2.119960382,0,"1,2"
baseline,8,2.176025020,2.176025020,0,"1,2"
prio,8,2.219681081,2.219681081,0,"1,2"
baseline,9,2.325362454,2.325362454,0,"1,2"
prio,9,2.187713358,2.187713358,0,"1,2"
baseline,10,2.374860475,2.374860475,0,"1,2"
prio,10,2.138481440,2.138481440,0,"1,2"
baseline,11,2.218330520,2.218330520,0,"1,2"
prio,11,2.282746724,2.282746724,0,"1,2"
baseline,12,2.212872760,2.212872760,0,"1,2"
prio,12,2.210449260,2.210449260,0,"1,2"
baseline,13,2.192398161,2.192398161,0,"1,2"
prio,13,2.252732328,2.252732328,0,"1,2"
baseline,14,2.334915220,2.334915220,0,"1,2"
prio,14,2.256037415,2.256037415,0,"1,2"
baseline,15,2.072846838,2.072846838,0,"1,2"
prio,15,2.369597805,2.369597805,0,"1,2"
baseline,16,2.200660076,2.200660076,0,"1,2"
prio,16,2.111418143,2.111418143,0,"1,2"
baseline,17,2.283740332,2.283740332,0,"1,2"
prio,17,2.150680714,2.150680714,0,"1,2"
baseline,18,2.276238908,2.276238908,0,"1,2"
prio,18,2.164956757,2.164956757,0,"1,2"
baseline,19,2.320950909,2.320950909,0,"1,2"
prio,19,2.125314794,2.125314794,0,"1,2"
baseline,20,2.298444352,2.298444352,0,"1,2"
prio,20,2.317458400,2.317458400,0,"1,2"
baseline,21,2.155060314,2.155060314,0,"1,2"
prio,21,2.138058216,2.138058216,0,"1,2"
baseline,22,2.281140202,2.281140202,0,"1,2"
prio,22,2.250179014,2.250179014,0,"1,2"
baseline,23,2.251056652,2.251056652,0,"1,2"
prio,23,2.356468267,2.356468267,0,"1,2"
baseline,24,2.273854685,2.273854685,0,"1,2"
prio,24,2.297955583,2.297955583,0,"1,2"
baseline,25,2.171804278,2.171804278,0,"1,2"
prio,25,2.198947578,2.198947578,0,"1,2"
baseline,26,2.347443003,2.347443003,0,"1,2"
prio,26,2.245170204,2.245170204,0,"1,2"
baseline,27,2.250244750,2.250244750,0,"1,2"
prio,27,2.305553821,2.305553821,0,"1,2"
baseline,28,2.279431023,2.279431023,0,"1,2"
prio,28,2.205367862,2.205367862,0,"1,2"
baseline,29,2.124506249,2.124506249,0,"1,2"
prio,29,2.150521857,2.150521857,0,"1,2"
baseline,30,2.306856599,2.306856599,0,"1,2"
prio,30,2.265655932,2.265655932,0,"1,2"
baseline,31,2.403029975,2.403029975,0,"1,2"
prio,31,2.344527574,2.344527574,0,"1,2"
baseline,32,2.527526582,2.527526582,0,"1,2"
prio,32,2.475651340,2.475651340,0,"1,2"
