program,iter,time_s,wall_s,parsed_from_stdout,cpu_set
baseline,0,2.005029856,2.005029856,0,"0,1,2,3"
prio,0,9.729932429,9.729932429,0,"0,1,2,3"
baseline,1,2.136650350,2.136650350,0,"0,1,2,3"
prio,1,0.894803782,0.894803782,0,"0,1,2,3"
baseline,2,2.025140913,2.025140913,0,"0,1,2,3"
prio,2,0.898338072,0.898338072,0,"0,1,2,3"
baseline,3,1.859256114,1.859256114,0,"0,1,2,3"
prio,3,0.925485273,0.925485273,0,"0,1,2,3"
baseline,4,2.064997439,2.064997439,0,"0,1,2,3"
prio,4,0.899648514,0.899648514,0,"0,1,2,3"
baseline,5,2.084308672,2.084308672,0,"0,1,2,3"
prio,5,1.324758487,1.324758487,0,"0,1,2,3"
baseline,6,2.333467756,2.333467756,0,"0,1,2,3"
prio,6,0.893870619,0.893870619,0,"0,1,2,3"
baseline,7,1.879860550,1.879860550,0,"0,1,2,3"
prio,7,0.902690836,0.902690836,0,"0,1,2,3"
baseline,8,1.838076106,1.838076106,0,"0,1,2,3"
prio,8,0.898407336,0.898407336,0,"0,1,2,3"
baseline,9,1.958085667,1.958085667,0,"0,1,2,3"
prio,9,0.897408701,0.897408701,0,"0,1,2,3"
