run,time_s,wall_s
1,0.526279186,0.549720186
2,0.466613506,0.482043475
3,0.463363421,0.469648927
4,0.462598077,0.468518994
5,0.462694040,0.477967382
6,0.462632789,0.489063999
7,0.463051923,0.468003327
8,0.463046966,0.467897159
9,0.462778340,0.477599009
10,0.466369975,0.492381761
11,0.542838193,0.556830225
12,0.462937888,0.467844666
13,0.462583219,0.492933902
14,0.557401030,0.592714492
15,0.462968520,0.469120150
16,0.462860019,0.468746519
17,0.462761437,0.492989327
18,0.543133085,0.573720896
19,0.463034446,0.468410522
20,0.463109988,0.468972571
21,0.463106491,0.498769960
22,0.536278245,0.567459024
23,0.462824158,0.469046663
24,0.462985160,0.469065331
25,0.462912829,0.493504433
26,0.545988851,0.575944613
27,0.462886290,0.468040406
28,0.462925667,0.468793209
29,0.463090172,0.493641235
30,0.541613505,0.573466878
31,0.463323512,0.469131846
32,0.462963008,0.467730076
33,0.462982844,0.477735848
34,0.531957459,0.549304291
35,0.463185267,0.468442343
36,0.462790929,0.468649138
37,0.463072686,0.488113504
38,0.469651322,0.494637597
39,0.538975446,0.553306110
40,0.462991021,0.467899259
41,0.463130444,0.473140296
42,0.467026292,0.482994104
43,0.463408118,0.468471816
44,0.463001237,0.468816280
45,0.463117325,0.468008354
46,0.463214160,0.488937197
47,0.550526419,0.563963404
48,0.463020203,0.468941997
49,0.462778994,0.467576104
50,0.463199293,0.478035131
51,0.466312006,0.471713751
52,0.463190545,0.469102131
53,0.463159922,0.468439748
54,0.463010881,0.484490398
55,0.466093843,0.477314129
56,0.463172761,0.468366544
57,0.463118220,0.469016971
58,0.463065430,0.473035907
59,0.478812449,0.491883096
60,0.465227881,0.471252926
61,0.463126393,0.467992921
62,0.463125229,0.472860328
63,0.496819633,0.508870014
64,0.462981730,0.468975567
65,0.463112107,0.469216195
66,0.463071277,0.488257057
67,0.552518570,0.582682006
68,0.462887528,0.468769363
69,0.462859236,0.467672388
70,0.462782238,0.483543663
71,0.466695003,0.488497985
72,0.555848004,0.588771523
73,0.462658864,0.467591603
74,0.462942955,0.488963790
75,0.552652172,0.586504078
76,0.462975042,0.468823627
77,0.465260284,0.470234439
78,0.462805002,0.483199214
79,0.543862386,0.578826726
80,0.462944424,0.468885468
81,0.462893090,0.467710910
82,0.463097846,0.483585685
83,0.549128220,0.567573780
84,0.463082974,0.468287258
85,0.463000723,0.468921059
86,0.463070144,0.493764423
87,0.546051975,0.581526449
88,0.462685725,0.467705674
89,0.462841478,0.467838384
90,0.462663853,0.482962107
91,0.539307093,0.569405781
92,0.462625356,0.468447983
93,0.462758650,0.467728723
94,0.462669110,0.478903514
95,0.475462380,0.502170977
96,0.547018175,0.577892125
97,0.465810410,0.471687579
98,0.462724826,0.483305417
99,0.463052081,0.494059616
100,0.537947926,0.546727804
avg,0.479369674,
min,0.462583219,
max,0.557401030,
