run,time_s,wall_s
1,0.497021703,0.510687673
2,0.281548344,0.318541317
3,0.278998261,0.322391380
4,0.279738815,0.311530704
5,0.279232182,0.284349556
6,0.279182306,0.284310765
7,0.279151389,0.284103678
8,0.289120426,0.294924686
9,0.336616777,0.383766915
10,0.279134182,0.320900065
avg,0.307974439,
min,0.278998261,
max,0.497021703,
