run,time_s,wall_s
1,1.494092629,1.504804278
2,1.399558027,1.404344362
3,1.400361292,1.405170378
4,1.405339841,1.410434182
5,1.401994949,1.407054873
6,1.400278463,1.405001213
7,1.402627881,1.407532635
8,1.401950912,1.407800684
9,1.402015956,1.406872293
10,1.406069905,1.411023952
11,1.400149260,1.404882802
12,1.400971775,1.405923780
13,1.400714523,1.405710570
14,1.402733185,1.407783192
15,1.402453766,1.408532790
16,1.420329461,1.426253317
17,1.402048052,1.407014058
18,1.399804514,1.404642767
19,1.399896392,1.404748354
20,1.400940870,1.405831042
21,1.400692076,1.405745583
22,1.402887784,1.407725161
23,1.402004894,1.407301072
24,1.405310705,1.411658360
25,1.403601509,1.409509031
26,1.400931547,1.405894635
27,1.403279214,1.408289263
28,1.405977473,1.410933561
29,1.403149423,1.407964343
30,1.401725774,1.406594071
31,1.401471147,1.406185439
32,1.403118802,1.408183977
33,1.403773899,1.410009844
34,1.403240725,1.409067453
35,1.403187058,1.407965810
36,1.402631425,1.407494762
37,1.403837198,1.408607492
38,1.401780329,1.406557915
39,1.399682043,1.404417045
40,1.402840268,1.407658103
41,1.402625598,1.407652272
42,1.402996023,1.407746775
43,1.403000400,1.407967863
44,1.401888257,1.406701718
45,1.403207490,1.407969033
46,1.400224854,1.405182693
47,1.403843629,1.408827135
48,1.403394164,1.408205000
49,1.403178037,1.408094457
50,1.403145370,1.408051584
51,1.403891760,1.408689472
52,1.404065890,1.408817808
53,1.403344003,1.408247591
54,1.404005516,1.408919312
55,1.403123211,1.408090674
56,1.403978686,1.408698812
57,1.403594555,1.408375641
58,1.403943104,1.408765024
59,1.402604332,1.407487211
60,1.403269053,1.408081640
61,1.404175279,1.409002449
62,1.403840150,1.408616277
63,1.404075822,1.408998368
64,1.402759799,1.407869599
65,1.404996632,1.411270495
66,1.404213495,1.409248626
67,1.403857948,1.408869746
68,1.404527920,1.409574719
69,1.400562642,1.405398854
70,1.403656115,1.408474535
71,1.404472506,1.409244258
72,1.401901420,1.406752507
73,1.404439258,1.409575308
74,1.410496993,1.415642085
75,1.404342717,1.409313681
76,1.404474263,1.409253307
77,1.424575708,1.429574672
78,1.415910137,1.421076813
79,1.404768272,1.410922841
80,1.405148613,1.411158804
81,1.404141763,1.409218604
82,1.413798438,1.420763271
83,1.405019115,1.411184184
84,1.405351331,1.411202561
85,1.404121643,1.409117400
86,1.416606660,1.421549624
87,1.404682239,1.409651745
88,1.403142212,1.407910464
89,1.404940954,1.409673331
90,1.405218628,1.410135049
91,1.403874313,1.408663565
92,1.403988649,1.408889613
93,1.402788420,1.407965889
94,1.405441178,1.411474120
95,1.402956426,1.408848491
96,1.402740007,1.407626969
97,1.403813069,1.408646364
98,1.404517167,1.409487839
99,1.402977724,1.407918645
100,1.405561646,1.411686173
avg,1.404856561,
min,1.399558027,
max,1.494092629,
