platform,work_scale,repeats,baseline_mean_s,prio_mean_s,improvement_ratio,delta_mean_s,baseline_total_s,prio_total_s,baseline_min_s,baseline_max_s,prio_min_s,prio_max_s,cpu_set,cores_per_task,created_at,out_dir
zhang1,100,50,2.147377891,2.093190855,0.025234047,-0.054187035,107.368894530,104.659542775,2.010880775,2.347149724,2.020402027,2.323599285,"0,1",2,2026-02-15T18-22-00+08-00,/home/chove/桌面/mycallyplus_v1/experiment/zhang1实验结果汇总/cpf/2026-02-15T18-22-00+08-00_ws100_r50
