platform,work_scale,repeats,baseline_mean_s,prio_mean_s,improvement_ratio,delta_mean_s,baseline_total_s,prio_total_s,baseline_min_s,baseline_max_s,prio_min_s,prio_max_s,cpu_set,cores_per_task,created_at,out_dir
zhang1,100,50,1.994350251,1.927403787,0.033568057,-0.066946464,99.717512563,96.370189370,1.864947080,2.176627058,1.855441819,2.044293954,"0,1",2,2026-02-15T19-30-03+08-00,/home/chove/桌面/mycallyplus_v1/experiment/zhang1实验结果汇总/zhao2020/2026-02-15T19-30-03+08-00_ws100_r50
