program,iter,time_s,wall_s,parsed_from_stdout,cpu_set
baseline,0,2.359603646,2.361976449,1,"0,1"
prio,0,2.384562662,2.387178523,1,"0,1"
baseline,1,2.367688713,2.370554658,1,"0,1"
prio,1,2.408175135,2.410986674,1,"0,1"
baseline,2,2.366020112,2.368702038,1,"0,1"
prio,2,2.344437071,2.347326479,1,"0,1"
baseline,3,2.363120627,2.365823645,1,"0,1"
prio,3,2.326309366,2.328852450,1,"0,1"
baseline,4,2.368067038,2.371148451,1,"0,1"
prio,4,2.406134150,2.408980466,1,"0,1"
baseline,5,2.382012468,2.384715947,1,"0,1"
prio,5,2.379998785,2.382750477,1,"0,1"
baseline,6,2.377909433,2.380670221,1,"0,1"
prio,6,2.358289771,2.361110357,1,"0,1"
baseline,7,2.369933724,2.374069980,1,"0,1"
prio,7,2.360112402,2.363461693,1,"0,1"
baseline,8,2.324931878,2.327737918,1,"0,1"
prio,8,2.389350854,2.391804549,1,"0,1"
baseline,9,2.367814729,2.370576405,1,"0,1"
prio,9,2.396776313,2.399402240,1,"0,1"
