run,time_s,wall_s
1,2.824148820,2.833821930
2,2.843874414,2.896958017
3,2.835650709,2.945365990
4,2.791433263,2.978806843
5,2.834199098,2.892482163
6,2.798497474,2.863032743
7,2.844213135,2.930815351
8,2.844813291,2.893115983
9,2.788854093,2.880203662
10,2.750099229,2.771783729
11,2.770478303,2.850801544
12,2.776345962,2.827543489
13,2.800170005,2.830807707
14,2.814980423,2.841824843
15,2.797726531,2.855810580
16,2.771099747,2.818357117
17,2.802696491,2.839022703
18,2.824722811,2.874633983
19,2.857655966,2.877517749
20,2.794541400,2.814349465
21,2.824133017,2.827909308
22,2.811223681,2.830600014
23,2.817153877,2.826481249
24,2.833106125,2.836383420
25,2.860354111,2.896827509
26,2.805938201,2.877099718
27,2.856123064,2.902909486
28,2.841421948,2.899463849
29,2.615697021,2.646706380
30,2.811125120,2.859275313
31,2.863181330,2.883186818
32,2.818365105,2.870591389
33,2.751733881,2.778370848
34,2.870706580,2.917727269
35,2.812893830,2.924476259
36,2.751206558,2.827258607
37,2.814339006,2.890602382
38,2.800528688,2.880580375
39,2.658567652,2.744034958
40,2.804809663,2.879090301
41,2.798050452,2.886326248
42,2.836203027,2.912462953
43,2.765973208,2.809971795
44,2.836134554,2.889622681
45,2.807286577,2.970172631
46,2.801373190,2.923912791
47,2.845319001,2.981330766
48,2.846019899,2.932210664
49,2.796683786,2.879254295
50,2.887975746,2.891928177
51,2.840515005,2.850390707
52,2.820212911,2.846250480
53,2.753754806,2.778576444
54,2.805357589,2.808617251
55,2.827821294,2.842664582
56,2.773420788,2.776971052
57,2.915471124,2.930935906
58,2.808542655,2.856395447
59,2.516334570,2.640194299
60,2.872260752,2.889948694
61,2.846526197,2.900449817
62,2.742622293,2.824567077
63,2.870466856,2.956490024
64,2.819682862,2.891636543
65,2.793713689,2.856709121
66,2.763599719,2.861345796
67,2.840057181,2.940583884
68,2.902914577,3.015780345
69,2.895730193,2.932743661
70,2.814102173,2.847234945
71,2.837800763,2.882045893
72,2.825055867,2.868690565
73,2.850852831,2.919883606
74,2.828217527,2.884004853
75,2.804166077,2.853357216
76,2.740882666,2.783935154
77,2.789342289,2.816102782
78,2.866662540,2.908316669
79,2.805118715,2.903996926
80,2.788806129,2.836402360
81,2.840508224,2.861951763
82,2.679187253,2.682964191
83,2.817745841,2.852941180
84,2.865064373,2.901017206
85,2.805966980,2.847408275
86,2.752606858,2.783751967
87,2.805884297,2.820839662
88,2.784119405,2.803675879
89,2.788786329,2.843795282
90,2.855470653,2.909826031
91,2.822385496,2.865518164
92,2.759233959,2.811893259
93,2.852952690,2.901966304
94,2.793885817,2.869306786
95,2.778749167,2.928126814
96,2.830124845,2.885063225
97,2.796972666,2.860897260
98,2.829243792,2.901603953
99,2.861787513,2.909732117
100,2.747810215,2.812480234
avg,2.808383281,
min,2.516334570,
max,2.915471124,
