program,iter,time_s,wall_s,parsed_from_stdout,cpu_set
baseline,0,1.890426334,1.917002409,1,"6,7"
prio,0,1.010378208,1.025786103,1,"6,7"
baseline,1,0.807122459,0.816394455,1,"6,7"
prio,1,0.931009334,0.940986094,1,"6,7"
baseline,2,1.043885709,1.057451035,1,"6,7"
prio,2,0.842592917,0.852084235,1,"6,7"
baseline,3,0.754271584,0.763606762,1,"6,7"
prio,3,1.637358459,1.647265385,1,"6,7"
baseline,4,0.909606583,0.921778837,1,"6,7"
prio,4,0.824275375,0.833693040,1,"6,7"
baseline,5,1.067866334,1.078219454,1,"6,7"
prio,5,0.968148625,0.985246623,1,"6,7"
baseline,6,0.804762876,0.814039773,1,"6,7"
prio,6,0.751640751,0.761027490,1,"6,7"
baseline,7,0.789822833,0.799248707,1,"6,7"
prio,7,0.789302792,0.798676443,1,"6,7"
baseline,8,0.794397917,0.803560228,1,"6,7"
prio,8,0.975926584,0.986050392,1,"6,7"
baseline,9,1.053962751,1.071232285,1,"6,7"
prio,9,0.819038792,0.829938907,1,"6,7"
