run,time_s,wall_s
1,0.804841479,0.815026664
2,0.609508706,0.614431254
3,0.581308108,0.585936942
4,0.581541737,0.586172322
5,0.581749408,0.586717165
6,0.581598613,0.587447220
7,0.860302699,0.865491544
8,0.677144482,0.685764847
9,0.737875298,0.743948493
10,0.766613698,0.773256819
11,0.951762202,0.957918522
12,0.698898129,0.707617955
13,0.581062229,0.585728689
14,0.581589280,0.586379992
15,0.581830201,0.586434826
16,0.581793450,0.587363219
17,0.885320114,0.890232163
18,0.762657210,0.770396726
19,0.582491713,0.588572783
20,0.581438777,0.587239550
21,0.581667156,0.586217239
22,0.581945411,0.586615955
23,0.610122675,0.614771052
24,0.581731033,0.586244948
25,0.581973704,0.586750416
26,0.581976328,0.586553538
27,0.623510712,0.629420569
28,0.669739555,0.674653937
29,0.581885911,0.586791834
30,0.673958591,0.679710945
31,0.633658856,0.638332899
32,0.581846243,0.586376201
33,0.583122599,0.588000813
34,0.581846827,0.586907044
35,0.582067039,0.587163423
36,0.832973201,0.839066812
37,0.672458814,0.678517132
38,0.618313992,0.624356852
39,0.581803659,0.587768060
40,0.581811243,0.587406095
41,0.582040496,0.586779292
42,0.582159207,0.586833834
43,0.582123915,0.587868978
44,0.673067825,0.677860579
45,0.581951245,0.586582413
46,0.581934037,0.586836168
47,0.582236792,0.587147382
48,0.620886539,0.626760813
49,0.582072581,0.586984921
50,0.582085123,0.586933294
51,0.582201791,0.587150006
52,0.582025038,0.587989147
53,0.630411963,0.636282737
54,0.582397503,0.587385094
55,0.582368336,0.587363511
56,0.582219875,0.586955753
57,0.582054789,0.586722415
58,0.617080803,0.621758055
59,0.593788461,0.598439463
60,0.582431920,0.587287968
61,0.582093290,0.587896103
62,0.582173792,0.586842876
63,0.633748690,0.638726948
64,0.809395354,0.815386297
65,0.670271691,0.677625033
66,0.581961162,0.586869419
67,0.581759033,0.587564473
68,0.582045164,0.587038588
69,0.581827576,0.587613182
70,0.783708927,0.788827479
71,0.804054757,0.811091636
72,0.581609698,0.587418929
73,0.673478499,0.678262212
74,0.581707407,0.586407993
75,0.581782659,0.587566223
76,0.610640685,0.615507817
77,0.614715635,0.619590349
78,0.665348726,0.671085330
79,0.581817952,0.586544205
80,0.582023580,0.587691642
81,0.860245491,0.865400502
82,0.671403878,0.680290540
83,0.749306799,0.754469394
84,0.731930066,0.738290557
85,0.609702085,0.614619966
86,0.582011039,0.587668017
87,0.633342101,0.638102770
88,0.729920821,0.735043165
89,0.892209991,0.899232578
90,0.581511988,0.587467054
91,0.583279812,0.589096918
92,0.581744159,0.586391951
93,0.581837493,0.586708124
94,0.581775075,0.587557764
95,1.351650710,1.356900222
96,0.731995901,0.745424771
97,0.621698554,0.626633061
98,0.581496238,0.586393702
99,0.581557489,0.587195799
100,0.581892619,0.586679541
avg,0.642439559,
min,0.581062229,
max,1.351650710,
