run,time_s,wall_s
1,0.817354601,0.827687187
2,0.583271380,0.599709849
3,0.583359179,0.594424229
4,0.583689936,0.588597268
5,0.584376244,0.610845506
6,0.601315515,0.627796152
7,0.583790002,0.588959544
8,0.637409874,0.668871054
9,0.807648976,0.842556810
10,0.583424562,0.589342529
11,0.630653386,0.657198192
12,0.858778023,0.888803609
13,0.583403002,0.588354377
14,0.633895315,0.655363620
15,0.740181595,0.753238164
16,0.583563735,0.588420900
17,0.594871174,0.616046938
18,0.703531645,0.709747989
19,0.683441815,0.690395499
20,0.615494831,0.636910055
21,0.598923945,0.615169917
22,0.594044326,0.598829450
23,0.623730423,0.654325643
24,0.765369352,0.785006562
25,0.590251483,0.596235076
26,0.583569935,0.614922621
27,0.924151459,0.959147676
28,0.605895184,0.610824393
29,0.583317373,0.608952177
30,0.824669552,0.854775354
31,0.782029569,0.787398325
32,0.716333926,0.725542506
33,0.583891411,0.589999255
34,0.597374700,0.603442003
35,0.583522460,0.599987187
36,0.583926723,0.610467162
37,0.643953709,0.648985587
38,0.583775651,0.610330091
39,0.583564780,0.594899630
40,0.583716452,0.589563837
41,0.583214209,0.618869022
42,0.798908278,0.818362324
43,0.583705682,0.589670027
44,0.762148393,0.783470872
45,0.600246555,0.606418568
46,0.583336451,0.589278920
47,0.583551421,0.603869393
48,0.627228604,0.633437951
49,0.583304972,0.589308400
50,0.583279604,0.588365732
51,0.594835836,0.615186474
52,0.601018651,0.622496884
53,0.624045653,0.630118207
54,0.583415255,0.604912447
55,0.584150561,0.590253157
56,0.583738144,0.589640072
57,0.647698019,0.679261886
58,0.740485902,0.770863842
59,0.583112535,0.589044797
60,0.583284046,0.603621854
61,0.600627875,0.617154148
62,0.583143180,0.589454029
63,0.593258572,0.619684977
64,0.816693309,0.851967503
65,0.587092695,0.593089708
66,0.583011960,0.599370817
67,0.620367220,0.642025125
68,0.582983388,0.588950067
69,0.583144979,0.588062232
70,0.583285567,0.603517210
71,0.611089832,0.637850200
72,0.749659312,0.755855536
73,0.662643398,0.669514169
74,0.583825479,0.589905326
75,0.623508555,0.628571060
76,0.584402994,0.606335363
77,0.852768806,0.885264855
78,0.606735841,0.612741605
79,0.583373131,0.609212994
80,0.591458507,0.616559280
81,0.606181980,0.611212401
82,0.583467068,0.603664880
83,0.584005206,0.605346070
84,0.583597455,0.588456375
85,0.828757493,0.849030265
86,0.597046639,0.608264827
87,0.583449600,0.588423730
88,0.633692870,0.654995818
89,0.597313536,0.613834857
90,0.584517421,0.590449977
91,0.583494253,0.614127124
92,0.857080157,0.892162736
93,0.606798942,0.612806166
94,0.583366232,0.604726058
95,0.591628356,0.607998009
96,0.594088302,0.599186392
97,0.583199124,0.620016553
98,0.815964202,0.851215951
99,0.590374788,0.596560513
100,0.623436109,0.644929520
avg,0.635387103,
min,0.582983388,
max,0.924151459,
