program,iter,time_s,wall_s,parsed_from_stdout,cpu_set
baseline,0,1.828835054,1.875929973,1,"0,1"
prio,0,1.700792352,1.724142748,1,"0,1"
baseline,1,1.872371138,1.892063277,1,"0,1"
prio,1,1.733254481,1.747462645,1,"0,1"
baseline,2,1.937832116,1.946612102,1,"0,1"
prio,2,1.747023678,1.771300068,1,"0,1"
baseline,3,1.930097564,1.933922893,1,"0,1"
prio,3,1.700656791,1.725863724,1,"0,1"
baseline,4,1.958681197,1.969120811,1,"0,1"
prio,4,1.769940098,1.784694577,1,"0,1"
baseline,5,1.883416456,1.895851800,1,"0,1"
prio,5,1.751866098,1.771452191,1,"0,1"
baseline,6,1.863331523,1.894999240,1,"0,1"
prio,6,1.724983284,1.752879178,1,"0,1"
baseline,7,1.898076735,1.918190099,1,"0,1"
prio,7,1.770052415,1.801168652,1,"0,1"
baseline,8,1.877964858,1.897917375,1,"0,1"
prio,8,1.764165615,1.789358128,1,"0,1"
baseline,9,1.891665475,1.911678268,1,"0,1"
prio,9,1.692999515,1.717750663,1,"0,1"
