program,iter,time_s,wall_s,parsed_from_stdout,cpu_set
baseline,0,2.194256440,2.194256440,0,"0,1"
prio,0,2.258568210,2.258568210,0,"0,1"
baseline,1,2.186724473,2.186724473,0,"0,1"
prio,1,2.182736747,2.182736747,0,"0,1"
baseline,2,2.191558054,2.191558054,0,"0,1"
prio,2,2.126301163,2.126301163,0,"0,1"
baseline,3,2.240937039,2.240937039,0,"0,1"
prio,3,2.245687873,2.245687873,0,"0,1"
baseline,4,2.143187224,2.143187224,0,"0,1"
prio,4,2.110982091,2.110982091,0,"0,1"
baseline,5,2.237320341,2.237320341,0,"0,1"
prio,5,2.121259561,2.121259561,0,"0,1"
baseline,6,2.150389395,2.150389395,0,"0,1"
prio,6,2.155534804,2.155534804,0,"0,1"
baseline,7,2.224428717,2.224428717,0,"0,1"
prio,7,2.185874718,2.185874718,0,"0,1"
baseline,8,2.134740488,2.134740488,0,"0,1"
prio,8,2.201483707,2.201483707,0,"0,1"
baseline,9,2.112986705,2.112986705,0,"0,1"
prio,9,2.140001666,2.140001666,0,"0,1"
baseline,10,2.195198619,2.195198619,0,"0,1"
prio,10,2.119087713,2.119087713,0,"0,1"
baseline,11,2.138183294,2.138183294,0,"0,1"
prio,11,2.101573907,2.101573907,0,"0,1"
baseline,12,2.199675248,2.199675248,0,"0,1"
prio,12,2.181307443,2.181307443,0,"0,1"
baseline,13,2.145105300,2.145105300,0,"0,1"
prio,13,2.077775765,2.077775765,0,"0,1"
baseline,14,2.182973607,2.182973607,0,"0,1"
prio,14,2.086948104,2.086948104,0,"0,1"
baseline,15,2.090192402,2.090192402,0,"0,1"
prio,15,2.177844734,2.177844734,0,"0,1"
baseline,16,2.203274109,2.203274109,0,"0,1"
prio,16,2.189190189,2.189190189,0,"0,1"
baseline,17,2.176253917,2.176253917,0,"0,1"
prio,17,2.096774123,2.096774123,0,"0,1"
baseline,18,2.086041733,2.086041733,0,"0,1"
prio,18,2.108190072,2.108190072,0,"0,1"
baseline,19,2.133724980,2.133724980,0,"0,1"
prio,19,2.203147700,2.203147700,0,"0,1"
