run,time_s,wall_s
1,0.517322951,0.529366191
2,0.329847905,0.334831988
3,0.330704011,0.351751094
4,0.331101302,0.337379899
5,0.330530766,0.335723990
6,0.354481903,0.360593947
7,0.330505110,0.336473643
8,0.330009828,0.365982039
9,0.552794918,0.579701154
10,0.330953459,0.337552915
avg,0.373825215,
min,0.329847905,
max,0.552794918,
