run,time_s,wall_s
1,0.886807567,0.890548776
2,0.880245011,0.900143153
3,0.854104009,0.874153782
4,0.867470829,0.892633695
5,0.856624373,0.892412990
6,0.870989106,0.890969254
7,0.864436188,0.867912304
8,0.866932612,0.870539041
9,0.864210161,0.884824474
10,0.846389067,0.902611913
11,0.869488154,0.894867768
12,0.854600981,0.895977557
13,0.863708622,0.867460153
14,0.869952860,0.889497217
15,0.875769608,0.901386868
16,0.849235814,0.907262728
17,0.884580804,0.909699190
18,0.859122272,0.884151918
19,0.966709997,0.986711544
20,0.920649604,0.946105095
21,0.879641646,0.894164403
22,0.862449108,0.882344231
23,0.870611181,0.895572545
24,0.858822680,0.862401956
25,0.881362478,0.900833050
26,0.874153852,0.894943620
27,0.876682663,0.906806644
28,0.863131601,0.910253624
29,0.864145183,0.880217005
30,0.880159466,0.911586976
31,0.876908997,0.927723591
32,0.875409753,0.921678069
33,0.879193408,0.909814785
34,0.853374406,0.867987676
35,0.872673066,0.892732542
36,0.864836654,0.889847185
37,0.870174321,0.879260745
38,0.879842366,0.910682445
39,0.872990960,0.905258519
40,0.899809748,0.943135027
41,0.888827405,0.892528503
42,0.863561618,0.889206539
43,0.877261930,0.911003933
44,0.859232212,0.863279033
45,0.876335560,0.901475148
46,0.905738394,0.920316002
47,0.923860252,0.949522436
48,0.871499174,0.877139332
49,0.893089932,0.908233559
50,0.877622475,0.886415074
51,0.856210994,0.859560443
52,0.884454713,0.915270457
53,0.873326305,0.893202537
54,0.868162003,0.893678085
55,0.860790549,0.864684451
56,0.875260903,0.890053140
57,0.864244692,0.901165812
58,0.875722351,0.901074541
59,0.877993350,0.904108739
60,0.877361065,0.902639222
61,0.865481567,0.890647819
62,0.885900902,0.889730960
63,0.857472061,0.878732316
64,0.862165307,0.920228001
65,0.872103995,0.908290452
66,0.866300575,0.886487296
67,0.865274657,0.875194033
68,0.866358936,0.875944992
69,0.857205889,0.865929497
70,0.876592004,0.901731295
71,0.868518732,0.872157408
72,0.866000223,0.890094488
73,0.867216852,0.908269425
74,0.884985809,0.920728984
75,0.853897700,0.890862458
76,0.873650148,0.898855641
77,0.890213471,0.893750504
78,0.863639948,0.867204233
79,0.876243719,0.879906359
80,0.871962980,0.875490863
81,0.873134313,0.898142665
82,0.867096314,0.870639219
83,0.871686834,0.891809841
84,0.863452717,0.910794803
85,0.873975393,0.896495354
86,0.878275923,0.903227667
87,0.879303673,0.904472694
88,0.878131516,0.897818407
89,0.861852919,0.875853334
90,0.872763224,0.903930314
91,0.875427592,0.902393005
92,0.883648026,0.908773587
93,0.866886189,0.871016993
94,0.850251950,0.853936568
95,0.880673592,0.895128667
96,0.859046466,0.889909371
97,0.887559732,0.913321319
98,0.861433829,0.881245154
99,0.871981503,0.891724410
100,0.864008355,0.867806861
avg,0.872907326,
min,0.846389067,
max,0.966709997,
