program,iter,time_s,wall_s,parsed_from_stdout,cpu_set
baseline,0,0.539605589,0.539605589,0,"0,1"
prio,0,0.457483322,0.457483322,0,"0,1"
baseline,1,0.520385360,0.520385360,0,"0,1"
prio,1,0.436011342,0.436011342,0,"0,1"
baseline,2,0.514710848,0.514710848,0,"0,1"
prio,2,0.468624183,0.468624183,0,"0,1"
baseline,3,0.533959090,0.533959090,0,"0,1"
prio,3,0.435218341,0.435218341,0,"0,1"
baseline,4,0.496789663,0.496789663,0,"0,1"
prio,4,0.464379119,0.464379119,0,"0,1"
baseline,5,0.536885263,0.536885263,0,"0,1"
prio,5,0.438016531,0.438016531,0,"0,1"
baseline,6,0.484429701,0.484429701,0,"0,1"
prio,6,0.500594956,0.500594956,0,"0,1"
baseline,7,0.582764746,0.582764746,0,"0,1"
prio,7,0.439227958,0.439227958,0,"0,1"
baseline,8,0.504832286,0.504832286,0,"0,1"
prio,8,0.468276410,0.468276410,0,"0,1"
baseline,9,0.573709506,0.573709506,0,"0,1"
prio,9,0.451783752,0.451783752,0,"0,1"
baseline,10,0.477502090,0.477502090,0,"0,1"
prio,10,0.463006678,0.463006678,0,"0,1"
baseline,11,0.565882258,0.565882258,0,"0,1"
prio,11,0.436908391,0.436908391,0,"0,1"
baseline,12,0.449001989,0.449001989,0,"0,1"
prio,12,0.457624959,0.457624959,0,"0,1"
baseline,13,0.575358420,0.575358420,0,"0,1"
prio,13,0.442847121,0.442847121,0,"0,1"
baseline,14,0.478362390,0.478362390,0,"0,1"
prio,14,0.463358318,0.463358318,0,"0,1"
baseline,15,0.567045254,0.567045254,0,"0,1"
prio,15,0.445437625,0.445437625,0,"0,1"
baseline,16,0.475897765,0.475897765,0,"0,1"
prio,16,0.452669167,0.452669167,0,"0,1"
baseline,17,0.566960712,0.566960712,0,"0,1"
prio,17,0.445903819,0.445903819,0,"0,1"
baseline,18,0.478291094,0.478291094,0,"0,1"
prio,18,0.436690691,0.436690691,0,"0,1"
baseline,19,0.478233545,0.478233545,0,"0,1"
prio,19,0.436775764,0.436775764,0,"0,1"
baseline,20,0.479392304,0.479392304,0,"0,1"
prio,20,0.436633618,0.436633618,0,"0,1"
baseline,21,0.477822683,0.477822683,0,"0,1"
prio,21,0.435177744,0.435177744,0,"0,1"
baseline,22,0.478834145,0.478834145,0,"0,1"
prio,22,0.435519498,0.435519498,0,"0,1"
baseline,23,0.475896535,0.475896535,0,"0,1"
prio,23,0.435435117,0.435435117,0,"0,1"
baseline,24,0.477670140,0.477670140,0,"0,1"
prio,24,0.435127028,0.435127028,0,"0,1"
baseline,25,0.476093505,0.476093505,0,"0,1"
prio,25,0.435653436,0.435653436,0,"0,1"
baseline,26,0.497296810,0.497296810,0,"0,1"
prio,26,0.473218562,0.473218562,0,"0,1"
baseline,27,0.581933264,0.581933264,0,"0,1"
prio,27,0.448678814,0.448678814,0,"0,1"
baseline,28,0.475973029,0.475973029,0,"0,1"
prio,28,0.435708888,0.435708888,0,"0,1"
baseline,29,0.479768563,0.479768563,0,"0,1"
prio,29,0.436494308,0.436494308,0,"0,1"
baseline,30,0.478363733,0.478363733,0,"0,1"
prio,30,0.436696946,0.436696946,0,"0,1"
baseline,31,0.500365353,0.500365353,0,"0,1"
prio,31,0.438897582,0.438897582,0,"0,1"
baseline,32,0.475788897,0.475788897,0,"0,1"
prio,32,0.435584884,0.435584884,0,"0,1"
baseline,33,0.478889958,0.478889958,0,"0,1"
prio,33,0.435166818,0.435166818,0,"0,1"
baseline,34,0.477780329,0.477780329,0,"0,1"
prio,34,0.436139483,0.436139483,0,"0,1"
baseline,35,0.476156469,0.476156469,0,"0,1"
prio,35,0.436587124,0.436587124,0,"0,1"
baseline,36,0.466715011,0.466715011,0,"0,1"
prio,36,0.435741458,0.435741458,0,"0,1"
baseline,37,0.475997630,0.475997630,0,"0,1"
prio,37,0.436187071,0.436187071,0,"0,1"
baseline,38,0.476399764,0.476399764,0,"0,1"
prio,38,0.435244294,0.435244294,0,"0,1"
baseline,39,0.478422177,0.478422177,0,"0,1"
prio,39,0.435322397,0.435322397,0,"0,1"
baseline,40,0.475496830,0.475496830,0,"0,1"
prio,40,0.435553048,0.435553048,0,"0,1"
baseline,41,0.471333306,0.471333306,0,"0,1"
prio,41,0.445269116,0.445269116,0,"0,1"
baseline,42,0.476699535,0.476699535,0,"0,1"
prio,42,0.435930920,0.435930920,0,"0,1"
baseline,43,0.481088938,0.481088938,0,"0,1"
prio,43,0.436271811,0.436271811,0,"0,1"
baseline,44,0.476422286,0.476422286,0,"0,1"
prio,44,0.435732414,0.435732414,0,"0,1"
baseline,45,0.437569663,0.437569663,0,"0,1"
prio,45,0.436589870,0.436589870,0,"0,1"
baseline,46,0.475765287,0.475765287,0,"0,1"
prio,46,0.435363862,0.435363862,0,"0,1"
baseline,47,0.476177358,0.476177358,0,"0,1"
prio,47,0.435623085,0.435623085,0,"0,1"
baseline,48,0.477530668,0.477530668,0,"0,1"
prio,48,0.436261501,0.436261501,0,"0,1"
baseline,49,0.477120482,0.477120482,0,"0,1"
prio,49,0.435578617,0.435578617,0,"0,1"
baseline,50,0.478433243,0.478433243,0,"0,1"
prio,50,0.435260040,0.435260040,0,"0,1"
baseline,51,0.477125560,0.477125560,0,"0,1"
prio,51,0.434968299,0.434968299,0,"0,1"
baseline,52,0.479096934,0.479096934,0,"0,1"
prio,52,0.459524099,0.459524099,0,"0,1"
baseline,53,0.495966388,0.495966388,0,"0,1"
prio,53,0.435546276,0.435546276,0,"0,1"
baseline,54,0.477586453,0.477586453,0,"0,1"
prio,54,0.435172559,0.435172559,0,"0,1"
baseline,55,0.478929274,0.478929274,0,"0,1"
prio,55,0.435542041,0.435542041,0,"0,1"
baseline,56,0.449343650,0.449343650,0,"0,1"
prio,56,0.435576675,0.435576675,0,"0,1"
baseline,57,0.463620388,0.463620388,0,"0,1"
prio,57,0.435295131,0.435295131,0,"0,1"
baseline,58,0.475625528,0.475625528,0,"0,1"
prio,58,0.435543276,0.435543276,0,"0,1"
