run,time_s,wall_s
1,0.242111255,0.266956014
2,0.226066317,0.267206543
3,0.227334666,0.230927120
4,0.223443880,0.226943698
5,0.215496137,0.218676353
6,0.224178116,0.227343711
7,0.224602529,0.227713107
8,0.226527936,0.229757983
9,0.225153330,0.234003659
10,0.235312501,0.245946197
avg,0.227022667,
min,0.215496137,
max,0.242111255,
