run,time_s,wall_s
1,0.887440777,0.913367536
2,0.880406426,0.900439010
3,0.836033223,0.861153623
4,0.852629447,0.877527435
5,0.853357551,0.883829049
6,0.846961296,0.888489129
7,0.838516554,0.869047981
8,0.849251375,0.893453335
9,0.844097371,0.869513519
10,0.871993618,0.893034159
11,0.869832111,0.875738739
12,0.878480951,0.893366701
13,0.869731928,0.892123864
14,0.836586978,0.862189502
15,0.847883785,0.875550552
16,0.838799818,0.842533061
17,0.857464126,0.878706371
18,0.837098002,0.869032077
19,0.887205276,0.920347142
20,0.833430579,0.874511878
21,0.857949758,0.916726632
22,0.836451182,0.906593861
23,0.834967461,0.866341675
24,0.854376459,0.890651752
25,0.839863065,0.864875580
26,0.841286627,0.884353068
27,0.839986906,0.893931133
28,0.870735179,0.889485121
29,0.839815718,0.893121159
30,0.840781045,0.895634419
31,0.846253948,0.904020878
32,0.852127217,0.905192259
33,0.867692819,0.915842069
34,0.838519646,0.860675521
35,0.843724824,0.912651759
36,0.839121154,0.880014623
37,0.850469422,0.913708319
38,0.851586586,0.894946019
39,0.846207066,0.943525135
40,0.837434979,0.871060400
41,0.839056003,0.891490988
42,0.853670972,0.881899600
43,0.840798705,0.866761816
44,0.867595478,0.908667526
45,0.836252718,0.890947812
46,0.904467816,0.931718694
47,0.862716324,0.878012964
48,0.849879979,0.913703850
49,0.845957208,0.913269234
50,0.845206748,0.892053358
51,0.859002602,0.884299888
52,0.835635652,0.889009732
53,0.865117108,0.906280846
54,0.840771985,0.887411233
55,0.840655587,0.881975749
56,0.845062772,0.892820748
57,0.849907077,0.920349233
58,0.836519074,0.906870008
59,0.837358776,0.854572363
60,0.877260279,0.907827552
61,0.836344933,0.861680067
62,0.838679229,0.859002725
63,0.843324499,0.879848069
64,0.860085376,0.885667595
65,0.842198340,0.878050305
66,0.841666400,0.883164724
67,0.854783214,0.858450003
68,0.882733017,0.886602991
69,0.887742333,0.913107724
70,0.851357843,0.892981679
71,0.855371477,0.897895462
72,0.835283764,0.882442309
73,0.836810523,0.859953512
74,0.841270797,0.887139201
75,0.847203894,0.883372002
76,0.858111118,0.884548352
77,0.836637853,0.878564436
78,0.856212135,0.898361847
79,0.837218450,0.878567538
80,0.847949486,0.889912044
81,0.842150624,0.891492541
82,0.851106163,0.926139988
83,0.841072388,0.902788371
84,0.837433071,0.883986923
85,0.838168269,0.874183594
86,0.840148612,0.888729986
87,0.845901421,0.872331095
88,0.863991220,0.896147411
89,0.844681338,0.913724441
90,0.848296608,0.943011046
91,0.835988406,0.883059461
92,0.839042803,0.886451369
93,0.853589968,0.891951209
94,0.869198941,0.889392261
95,0.834728630,0.876516797
96,0.844628657,0.880808231
97,0.868433378,0.871895860
98,0.860472154,0.887786013
99,0.838147958,0.884960810
100,0.856736304,0.898918622
avg,0.850243467,
min,0.833430579,
max,0.904467816,
