run,time_s,wall_s
1,1.840046086,1.867011740
2,1.789759792,1.792930570
3,1.810954261,1.814334338
4,1.782086662,1.785193276
5,1.828997927,1.832419437
6,1.758850847,1.762025273
7,1.766514089,1.770051674
8,1.809084370,1.812374819
9,1.802004759,1.827075495
10,1.734182026,1.775940906
11,1.752536344,1.780377165
12,1.766965825,1.770172987
13,1.809374642,1.812524741
14,1.795490505,1.799339772
15,1.784579261,1.788682346
16,1.809049325,1.812163454
17,1.758082846,1.761669632
18,1.789924606,1.815087410
19,1.774555752,1.799463035
20,1.721862884,1.725672265
21,1.770384648,1.773646899
22,1.839334880,1.842414364
23,1.819559230,1.822717712
24,1.797404780,1.800406411
25,1.823441747,1.826823104
26,1.770994343,1.774373536
27,1.777397858,1.780584514
28,1.767256336,1.776249262
29,1.739477344,1.744505568
30,1.838989727,1.842180242
31,1.832957030,1.836054611
32,1.821645121,1.824837848
33,1.835895101,1.839081982
34,1.778889728,1.782122383
35,1.780031411,1.783427146
36,1.821935047,1.825533854
37,1.757027674,1.787055742
38,1.816215594,1.863492998
39,1.704940330,1.729818453
40,1.794375089,1.797625811
41,1.839581551,1.844084090
42,1.797394549,1.800592723
43,1.810808003,1.814023740
44,1.805380892,1.808961534
45,1.777211165,1.780520665
46,1.791428522,1.794781868
47,1.780118498,1.795862435
48,1.713555312,1.717155732
49,1.758219739,1.761394066
50,1.820473590,1.823986131
51,1.787009985,1.790175492
52,1.783310455,1.786412666
53,1.799036857,1.802131019
54,1.833371528,1.836617302
55,1.840988886,1.845313106
56,1.794600855,1.798040041
57,1.838551964,1.857887919
58,1.725082861,1.728178422
59,1.789320586,1.792566740
60,1.775145492,1.778424765
61,1.749873979,1.753130408
62,1.840486053,1.843708280
63,1.746355760,1.749502107
64,1.782175586,1.785312019
65,1.787977963,1.805189314
66,1.766004171,1.792717714
67,1.744668279,1.763977088
68,1.804613778,1.809110446
69,1.775263566,1.778423936
70,1.765910566,1.769593086
71,1.805497691,1.809234551
72,1.792316865,1.795649900
73,1.795588016,1.799093501
74,1.778036235,1.781503890
75,1.775873411,1.784574240
76,1.730674205,1.733879674
77,1.798449484,1.801928524
78,1.789815380,1.795030490
79,1.771444557,1.775048414
80,1.766636923,1.769894252
81,1.837056760,1.840123478
82,1.769288243,1.772373639
83,1.757176675,1.760516462
84,1.746768457,1.771701919
85,1.738013139,1.758291997
86,1.803585724,1.806904771
87,1.762791995,1.767325655
88,1.764613263,1.767899917
89,1.748536040,1.751937573
90,1.752928383,1.756083656
91,1.766375876,1.769459624
92,1.759481848,1.768084934
93,1.735269308,1.738974588
94,1.803340155,1.806772160
95,1.812974389,1.816116040
96,1.748352017,1.751477954
97,1.753847581,1.757064412
98,1.827431748,1.830829563
99,1.784722558,1.787974483
100,1.790750370,1.793876267
avg,1.784646141,
min,1.704940330,
max,1.840988886,
