program,iter,time_s,wall_s,parsed_from_stdout,cpu_set
baseline,0,0.339949125,0.347247253,1,"6,7"
prio,0,0.280600250,0.285693673,1,"6,7"
baseline,1,0.302265833,0.322269708,1,"6,7"
prio,1,0.280497875,0.303524479,1,"6,7"
baseline,2,0.283053167,0.294105202,1,"6,7"
prio,2,0.280656541,0.285739475,1,"6,7"
baseline,3,0.283917083,0.288884098,1,"6,7"
prio,3,0.280654500,0.285525383,1,"6,7"
baseline,4,0.290367583,0.295299650,1,"6,7"
prio,4,0.280730334,0.307642170,1,"6,7"
baseline,5,0.298504792,0.335875813,1,"6,7"
prio,5,0.281446959,0.291826309,1,"6,7"
baseline,6,0.305851583,0.311742644,1,"6,7"
prio,6,0.281434125,0.286929845,1,"6,7"
baseline,7,0.287587125,0.293995845,1,"6,7"
prio,7,0.281276626,0.313244814,1,"6,7"
baseline,8,0.291263292,0.333249820,1,"6,7"
prio,8,0.280770583,0.307699945,1,"6,7"
baseline,9,0.299675250,0.305582922,1,"6,7"
prio,9,0.280785167,0.285636835,1,"6,7"
