run,time_s,wall_s
1,0.528083000,0.557491853
2,0.394067165,0.424999705
3,0.239596886,0.244998917
4,0.239878348,0.245201045
5,0.244320199,0.249609062
6,0.244540998,0.249755485
7,0.244272663,0.269729380
8,0.561465390,0.593812242
avg,0.337028081,
min,0.239596886,
max,0.561465390,
