run,time_s,wall_s
1,2.006707593,2.010229570
2,2.070665813,2.075391035
3,2.068458705,2.071791982
4,2.086227117,2.105981287
5,2.011741843,2.047738998
6,1.998789634,2.018814455
7,2.008925498,2.042311578
8,1.970013374,2.000969602
9,2.018146882,2.075911450
10,2.037691174,2.084445206
11,1.981487623,2.017529776
12,2.012388289,2.032269265
13,2.027934286,2.037278985
14,1.961845703,1.976296279
15,2.033451777,2.054587787
16,2.044279263,2.048338490
17,2.084084033,2.087795065
18,2.083028518,2.086268293
19,2.106593283,2.110607730
20,2.080785374,2.084097697
21,2.051065478,2.054373601
22,2.114875366,2.118393100
23,2.058065204,2.061569072
24,2.050276193,2.053842436
25,2.053998639,2.057620643
26,2.045226984,2.048454937
27,2.085968364,2.089383991
28,2.098641938,2.102249993
29,2.076343300,2.079786727
30,2.076072193,2.079387014
31,2.081107266,2.084736887
32,2.143250742,2.146960574
33,2.130318751,2.133580686
34,2.100986512,2.104340455
35,2.078657889,2.082437697
36,2.071494235,2.075137885
37,2.049354250,2.054440461
38,2.083204326,2.086705569
39,2.059958683,2.071818151
40,2.018500609,2.043465144
41,2.028790447,2.072420995
42,2.009350214,2.062235770
43,1.975652557,2.017189291
44,1.986814098,2.022723441
45,2.027624337,2.034446756
46,2.009669746,2.034629375
47,2.056403740,2.084583563
48,2.127845164,2.133410354
49,2.263834533,2.267354306
50,2.110698363,2.114062865
51,2.084401883,2.087726673
52,2.133092466,2.136646878
53,2.105595679,2.110605379
54,2.126410692,2.129726038
55,2.177736193,2.181231828
56,2.086350371,2.090088862
57,2.192792867,2.196330472
58,2.087891208,2.091893256
59,2.101810805,2.105321437
60,2.131197755,2.134584917
61,2.078910457,2.097589292
62,2.090278457,2.106359809
63,1.987908281,2.011354398
64,1.970107938,2.006511482
65,1.947954999,1.984064803
66,2.000144090,2.016153309
67,2.048416200,2.074671441
68,2.017913038,2.042822656
69,2.044082120,2.068962528
70,2.026896699,2.058084240
71,1.981097039,2.022352435
72,2.030780089,2.072566567
73,2.028404273,2.070020115
74,1.979478693,2.021328580
75,2.088515782,2.099987519
76,2.097953670,2.101311410
77,2.114364117,2.118279507
78,2.057896841,2.061484778
79,2.101623609,2.106696745
80,2.109215150,2.113096929
81,2.100956404,2.104574545
82,2.101776802,2.106501236
83,2.067277349,2.070738690
84,2.147827702,2.152800439
85,2.110884778,2.114278461
86,2.067486476,2.071439160
87,2.115095417,2.118841010
88,2.077351915,2.080745277
89,2.150331249,2.154066993
90,2.099678066,2.103144048
91,2.058606088,2.062040918
92,2.094510211,2.097811747
93,2.087751991,2.102542657
94,2.087253304,2.124169774
95,2.052942714,2.075955899
96,1.987359029,2.006979327
97,1.974865275,2.016350415
98,2.087330436,2.118240365
99,2.005562823,2.020117340
100,2.098578706,2.101859351
avg,2.064199441,
min,1.947954999,
max,2.263834533,
