platform,work_scale,repeats,baseline_mean_s,prio_mean_s,improvement_ratio,delta_mean_s,baseline_total_s,prio_total_s,baseline_min_s,baseline_max_s,prio_min_s,prio_max_s,cpu_set,cores_per_task,created_at,out_dir
zhang3,100,50,5.603351767,5.395263277,0.037136432,-0.208088490,280.167588372,269.763163848,5.077921834,6.397022338,4.957493302,6.685596565,"0,1",2,2026-02-14T22-33-09+08-00,/home/chove/桌面/mycallyplus_v1/experiment/zhang3实验结果汇总/zhao2020/2026-02-14T22-33-09+08-00_ws100_r50
