run,time_s,wall_s
1,2.116591673,2.125832512
2,2.126514540,2.162522464
3,2.147182373,2.166927537
4,2.083754787,2.102894459
5,2.062084645,2.158206224
6,2.072545706,2.131812403
7,2.056203324,2.120783031
8,2.069567403,2.115480089
9,2.065508650,2.118636538
10,2.086450140,2.113027830
11,2.130233514,2.169303599
12,2.075838632,2.123525827
13,2.071979891,2.147411777
14,2.091314762,2.134583946
15,2.056148172,2.201632647
16,2.060096678,2.113274347
17,2.158698549,2.173845580
18,2.265452593,2.364693783
19,2.078397988,2.200070683
20,2.166606574,2.261712787
21,2.159360561,2.205242882
22,2.099437112,2.188259303
23,2.076058492,2.123793904
24,2.166954499,2.243144402
25,2.078875625,2.148615792
26,2.063335736,2.111092120
27,2.046135747,2.103294872
28,2.139676364,2.170553683
29,2.086137335,2.141018643
30,2.085158389,2.178173108
31,2.060819870,2.114712323
32,2.037285090,2.135696432
33,2.122199280,2.186196217
34,2.128422352,2.215944907
35,2.050106906,2.102775447
36,2.037463868,2.112267344
37,2.070330999,2.134950121
38,2.089573136,2.118297017
39,2.100828593,2.138311529
40,2.114396324,2.190244679
41,2.055900356,2.138602635
42,2.126818679,2.174750429
43,2.085394148,2.116722434
44,2.071253861,2.130647030
45,2.040424039,2.113326460
46,2.082996174,2.145062433
47,2.070756323,2.162989303
48,2.117536354,2.238209465
49,2.076125470,2.148961649
50,2.046025945,2.113772284
51,2.064135064,2.112077712
52,2.087110101,2.111666189
53,2.097780693,2.135010055
54,2.059457917,2.096861679
55,2.063065893,2.166930707
56,2.146231687,2.168371570
57,2.134275025,2.177230781
58,2.117567499,2.229438253
59,2.059091437,2.109818747
60,2.087287638,2.159388198
61,2.054824301,2.171531428
62,2.075964664,2.184760285
63,2.050786438,2.119835604
64,2.052120263,2.104481223
65,2.047472393,2.160604000
66,2.056760015,2.078206767
67,2.106124613,2.115956286
68,2.053065039,2.159114071
69,2.123231007,2.175856599
70,2.067292504,2.127076195
71,2.062044309,2.100058009
72,2.070309955,2.145219406
73,2.041775183,2.074543220
74,2.095490292,2.159964872
75,2.064100616,2.111498722
76,2.045694177,2.125617362
77,2.164401243,2.225258496
78,2.097007602,2.158885504
79,2.070299276,2.168330882
80,2.056657758,2.213172534
81,2.059375693,2.185799283
82,2.037084487,2.076422029
83,2.109353370,2.167819135
84,2.054782587,2.117912880
85,2.085749737,2.116242817
86,2.038706601,2.080044193
87,2.043427446,2.115102003
88,2.056452888,2.087983152
89,2.072335015,2.164362866
90,2.067435050,2.188760827
91,2.087892472,2.161392490
92,2.092729823,2.134471474
93,2.051772364,2.089765322
94,2.069534523,2.113268776
95,2.047866050,2.092010836
96,2.083661294,2.209145643
97,2.073892184,2.173291504
98,2.102952372,2.143598121
99,2.093646402,2.165380254
100,2.042171945,2.151165833
avg,2.083692051,
min,2.037084487,
max,2.265452593,
