run,time_s,wall_s
1,0.962706681,0.973768029
2,0.930021856,0.936378835
3,0.887307449,0.894376106
4,0.867569168,0.873858189
5,0.856977998,0.863117390
6,0.883616355,0.889672621
7,0.891559155,0.896638613
8,0.869185332,0.874209664
9,0.872323719,0.878487904
10,0.887003838,0.892893560
11,0.876056245,0.881140661
12,0.862691277,0.868876462
13,0.878789503,0.884911687
14,0.867621405,0.873466501
15,0.880846084,0.886096462
16,0.857066696,0.862982667
17,0.875750297,0.880664962
18,0.859821829,0.864707034
19,0.866926657,0.871852697
20,0.894013606,0.899062731
21,0.878638147,0.884635788
22,0.877695468,0.882447088
23,0.867507677,0.872445675
24,0.869305835,0.874328709
25,0.876860129,0.881934338
26,0.897793685,0.903837993
27,0.854360013,0.860195776
28,0.877395354,0.882526146
29,0.865310532,0.871445550
30,0.873684714,0.878791882
31,0.877215401,0.883060497
32,0.881788229,0.886650684
33,0.866864276,0.871899110
34,0.873513805,0.879380486
35,0.886478606,0.891509356
36,0.868046428,0.874024819
37,0.885145089,0.890324883
38,0.877091166,0.883124392
39,0.897703885,0.903555399
40,0.854036291,0.859077541
41,0.895465020,0.900673106
42,0.873769039,0.879962392
43,0.886174997,0.892128888
44,0.876062165,0.880932205
45,0.877681820,0.882578401
46,0.879971152,0.885395659
47,0.881756768,0.887916869
48,0.863375049,0.869557318
49,0.876295516,0.882430826
50,0.870728093,0.875819802
51,0.891902571,0.896929821
52,0.875636346,0.880754014
53,0.883391893,0.889365326
54,0.874755503,0.879935589
55,0.892140585,0.898383231
56,0.867364552,0.873522321
57,0.882667975,0.887678892
58,0.875324565,0.881337956
59,0.887239056,0.892321432
60,0.876897262,0.883078656
61,0.855117278,0.861205045
62,0.888105911,0.893044785
63,0.874633315,0.879638399
64,0.881324262,0.886492681
65,0.885790922,0.891832023
66,0.863921978,0.869793034
67,0.863941814,0.868804562
68,0.876884157,0.881618860
69,0.874173948,0.878815900
70,0.876895245,0.881646866
71,0.851335781,0.856108110
72,0.872803682,0.877471593
73,0.899910761,0.904777008
74,0.865022475,0.871116076
75,0.891010118,0.897085344
76,0.873693290,0.878641206
77,0.880696618,0.885695284
78,0.886727512,0.892593902
79,0.870644747,0.876535637
80,0.887818077,0.892789326
81,0.876737770,0.882776829
82,0.869560028,0.874623154
83,0.855683174,0.861599439
84,0.853871605,0.858856854
85,0.869491492,0.875448883
86,0.857263749,0.863418601
87,0.878494814,0.884527164
88,0.863309229,0.868231186
89,0.871215863,0.877075545
90,0.880604481,0.885370686
91,0.897751270,0.902630351
92,0.849332339,0.854314964
93,0.873894292,0.879770599
94,0.858574831,0.863418036
95,0.873996965,0.878753836
96,0.866918683,0.871734180
97,0.872882493,0.877557405
98,0.865794294,0.870845171
99,0.886868440,0.892991793
100,0.880240498,0.886134306
avg,0.876458280,
min,0.849332339,
max,0.962706681,
