run,time_s,wall_s
1,2.060957893,2.063414531
2,2.000682053,2.003299496
3,2.000842038,2.003528705
4,1.966689788,1.969045852
5,1.982004966,1.984576201
6,2.036645649,2.039241101
7,2.010301004,2.012957670
8,2.065858764,2.068871012
9,2.037002480,2.040040286
10,1.998087486,2.004575443
avg,2.015907212,
min,1.966689788,
max,2.065858764,
