run,time_s,wall_s
1,2.063555492,2.073395274
2,1.730222060,1.736699569
3,2.177603237,2.188292921
4,1.762290138,1.771282935
5,1.731843964,1.738440887
6,1.847570551,1.879421148
7,1.927258080,1.965215485
8,2.072061994,2.093425321
9,2.090196337,2.095856612
10,2.193045050,2.200996034
avg,1.959564690,
min,1.730222060,
max,2.193045050,
