run,time_s,wall_s
1,7.547838342,7.664460297
2,10.141927264,10.144771327
3,7.000255318,7.003186817
4,4.259001640,4.271788757
5,3.189719849,3.193868713
6,2.622942683,2.625844919
7,2.890002914,2.894532295
8,2.779469942,2.781814450
9,2.780900126,2.783335442
10,2.757992583,2.760845881
avg,4.597005066,
min,2.622942683,
max,10.141927264,
