program,iter,time_s,wall_s,parsed_from_stdout,cpu_set
baseline,0,1.221018167,1.232061354,1,"0,1"
prio,0,1.344137667,1.352413045,1,"0,1"
baseline,1,1.216326417,1.224814348,1,"0,1"
prio,1,1.343344918,1.351843187,1,"0,1"
baseline,2,1.215547668,1.223946654,1,"0,1"
prio,2,1.346689750,1.355154421,1,"0,1"
baseline,3,1.210723792,1.219147931,1,"0,1"
prio,3,1.345629543,1.354118642,1,"0,1"
baseline,4,1.216411876,1.224749087,1,"0,1"
prio,4,1.391531168,1.399981493,1,"0,1"
baseline,5,1.202036209,1.211767328,1,"0,1"
prio,5,1.341095001,1.349495525,1,"0,1"
baseline,6,1.205645875,1.214729209,1,"0,1"
prio,6,1.343134626,1.351543384,1,"0,1"
baseline,7,1.216487125,1.224916410,1,"0,1"
prio,7,1.344097417,1.352482868,1,"0,1"
baseline,8,1.114395917,1.122704340,1,"0,1"
prio,8,1.344014000,1.353428611,1,"0,1"
baseline,9,1.112613834,1.120987294,1,"0,1"
prio,9,1.340245959,1.348610552,1,"0,1"
baseline,10,1.099126584,1.107805270,1,"0,1"
prio,10,1.344088375,1.352750752,1,"0,1"
baseline,11,1.214115583,1.222471993,1,"0,1"
prio,11,1.343415209,1.351750544,1,"0,1"
baseline,12,1.113957834,1.122407944,1,"0,1"
prio,12,1.347714959,1.356160298,1,"0,1"
baseline,13,1.213730584,1.222207384,1,"0,1"
prio,13,1.346326626,1.354611939,1,"0,1"
baseline,14,1.243907293,1.252714057,1,"0,1"
prio,14,1.340181500,1.351117820,1,"0,1"
baseline,15,1.230032125,1.239543901,1,"0,1"
prio,15,1.390385209,1.398740935,1,"0,1"
baseline,16,1.214793125,1.223123095,1,"0,1"
prio,16,1.340378375,1.349113981,1,"0,1"
baseline,17,1.216540792,1.224894446,1,"0,1"
prio,17,1.348836709,1.357629777,1,"0,1"
baseline,18,1.216636167,1.225083495,1,"0,1"
prio,18,1.352871918,1.361709171,1,"0,1"
baseline,19,1.085079626,1.095296415,1,"0,1"
prio,19,1.348304417,1.356624653,1,"0,1"
baseline,20,1.210994167,1.219344098,1,"0,1"
prio,20,1.343796709,1.352098674,1,"0,1"
baseline,21,1.215181043,1.223533634,1,"0,1"
prio,21,1.344350293,1.352728771,1,"0,1"
baseline,22,1.221962001,1.230286825,1,"0,1"
prio,22,1.589777250,1.599039112,1,"0,1"
baseline,23,1.235961418,1.246730762,1,"0,1"
prio,23,1.351392584,1.359783928,1,"0,1"
baseline,24,1.205562750,1.215318598,1,"0,1"
prio,24,1.343934375,1.352406136,1,"0,1"
baseline,25,1.209182917,1.217507152,1,"0,1"
prio,25,1.706882876,1.715785233,1,"0,1"
baseline,26,1.209063334,1.218069818,1,"0,1"
prio,26,1.343342001,1.351600142,1,"0,1"
baseline,27,1.212017918,1.220679393,1,"0,1"
prio,27,1.343648542,1.352066294,1,"0,1"
baseline,28,1.215498959,1.223884615,1,"0,1"
prio,28,1.380064001,1.388461986,1,"0,1"
baseline,29,1.214207751,1.222569009,1,"0,1"
prio,29,1.341821834,1.350439815,1,"0,1"
baseline,30,1.255615084,1.263957029,1,"0,1"
prio,30,1.341472126,1.349989117,1,"0,1"
baseline,31,1.212582584,1.220911501,1,"0,1"
prio,31,1.342447459,1.350739378,1,"0,1"
baseline,32,1.208797042,1.217100785,1,"0,1"
prio,32,1.339636376,1.347958958,1,"0,1"
baseline,33,1.206723292,1.215016464,1,"0,1"
prio,33,1.660587001,1.669353787,1,"0,1"
baseline,34,1.119982209,1.130231891,1,"0,1"
prio,34,1.339807293,1.348365797,1,"0,1"
baseline,35,1.205598626,1.214113112,1,"0,1"
prio,35,1.341319584,1.349787126,1,"0,1"
baseline,36,1.206974126,1.215292623,1,"0,1"
prio,36,1.341593750,1.349925670,1,"0,1"
baseline,37,1.210913668,1.219268659,1,"0,1"
prio,37,1.348615334,1.356854139,1,"0,1"
baseline,38,1.209047584,1.217328764,1,"0,1"
prio,38,1.394304125,1.402633311,1,"0,1"
baseline,39,1.210965292,1.219274678,1,"0,1"
prio,39,1.340200458,1.348633338,1,"0,1"
baseline,40,1.240219751,1.248778820,1,"0,1"
prio,40,1.343896459,1.352339752,1,"0,1"
baseline,41,1.209066834,1.217596854,1,"0,1"
prio,41,1.344115793,1.352349659,1,"0,1"
baseline,42,1.210279584,1.218530793,1,"0,1"
prio,42,1.338883584,1.347133701,1,"0,1"
baseline,43,1.205754958,1.214118866,1,"0,1"
prio,43,1.388354334,1.396879801,1,"0,1"
baseline,44,1.214513125,1.225871360,1,"0,1"
prio,44,1.340133668,1.348842359,1,"0,1"
baseline,45,1.243519084,1.252062907,1,"0,1"
prio,45,1.340665667,1.348994706,1,"0,1"
baseline,46,1.211326376,1.219970317,1,"0,1"
prio,46,1.339860668,1.348228947,1,"0,1"
baseline,47,1.211336584,1.219954405,1,"0,1"
prio,47,1.341412626,1.349757959,1,"0,1"
baseline,48,1.213052167,1.221559863,1,"0,1"
prio,48,1.398939209,1.407678834,1,"0,1"
baseline,49,1.215984584,1.225827325,1,"0,1"
prio,49,1.340839209,1.349049140,1,"0,1"
baseline,50,1.208692042,1.217035818,1,"0,1"
prio,50,1.339509792,1.347890798,1,"0,1"
baseline,51,1.206896834,1.215128424,1,"0,1"
prio,51,1.344522667,1.352858854,1,"0,1"
baseline,52,1.213161834,1.221724962,1,"0,1"
prio,52,1.347476375,1.355936047,1,"0,1"
baseline,53,1.216702667,1.225000550,1,"0,1"
prio,53,1.344068834,1.352531987,1,"0,1"
baseline,54,1.206330709,1.214877699,1,"0,1"
prio,54,1.347494167,1.356001240,1,"0,1"
baseline,55,1.209070334,1.218185955,1,"0,1"
prio,55,1.601943584,1.610664927,1,"0,1"
baseline,56,1.220033792,1.229911400,1,"0,1"
prio,56,1.340155250,1.348499406,1,"0,1"
baseline,57,1.214032167,1.222387012,1,"0,1"
prio,57,1.345424500,1.353985334,1,"0,1"
baseline,58,1.214389167,1.224024876,1,"0,1"
prio,58,1.394431209,1.402970807,1,"0,1"
baseline,59,1.212382209,1.221295437,1,"0,1"
prio,59,1.348904084,1.358407956,1,"0,1"
baseline,60,1.263605876,1.272809866,1,"0,1"
prio,60,1.345714126,1.354325740,1,"0,1"
baseline,61,1.206704042,1.216338850,1,"0,1"
prio,61,1.341648292,1.349942138,1,"0,1"
baseline,62,1.221600334,1.229883595,1,"0,1"
prio,62,1.345491292,1.354084699,1,"0,1"
baseline,63,1.263399376,1.272035490,1,"0,1"
prio,63,1.393320251,1.401886242,1,"0,1"
baseline,64,1.204490001,1.213201674,1,"0,1"
prio,64,1.344892501,1.353570860,1,"0,1"
baseline,65,1.214671501,1.223300593,1,"0,1"
prio,65,1.347453917,1.355779619,1,"0,1"
baseline,66,1.216774709,1.225215052,1,"0,1"
prio,66,1.343121209,1.351732980,1,"0,1"
baseline,67,1.205984792,1.214603682,1,"0,1"
prio,67,1.346984626,1.355467442,1,"0,1"
baseline,68,1.209335751,1.217664000,1,"0,1"
prio,68,1.551538834,1.560419726,1,"0,1"
baseline,69,1.220205876,1.230082940,1,"0,1"
prio,69,1.341043959,1.349496126,1,"0,1"
baseline,70,1.206610709,1.215109804,1,"0,1"
prio,70,1.346981126,1.355605482,1,"0,1"
baseline,71,1.237233667,1.247056376,1,"0,1"
prio,71,1.341955125,1.350402208,1,"0,1"
baseline,72,1.211817542,1.221715328,1,"0,1"
prio,72,1.348203209,1.356626470,1,"0,1"
baseline,73,1.217428626,1.225717315,1,"0,1"
prio,73,1.385964125,1.394369666,1,"0,1"
baseline,74,1.211659459,1.220071937,1,"0,1"
prio,74,1.339622959,1.347900285,1,"0,1"
baseline,75,1.218729751,1.227195601,1,"0,1"
prio,75,1.346720667,1.355065361,1,"0,1"
baseline,76,1.213446501,1.222268132,1,"0,1"
prio,76,1.354721376,1.363016250,1,"0,1"
baseline,77,1.140668959,1.149223787,1,"0,1"
prio,77,1.345623709,1.354003275,1,"0,1"
baseline,78,1.210262376,1.218427269,1,"0,1"
prio,78,1.343970543,1.352219563,1,"0,1"
baseline,79,1.239690084,1.248036533,1,"0,1"
prio,79,1.340348334,1.348731970,1,"0,1"
baseline,80,1.220575417,1.229340598,1,"0,1"
prio,80,1.360512709,1.369131330,1,"0,1"
baseline,81,1.212433834,1.220884281,1,"0,1"
prio,81,1.338631584,1.347061932,1,"0,1"
baseline,82,1.252909876,1.262625958,1,"0,1"
prio,82,1.343713584,1.352033000,1,"0,1"
baseline,83,1.209734459,1.218093605,1,"0,1"
prio,83,1.343653500,1.352081583,1,"0,1"
baseline,84,1.113611625,1.122416452,1,"0,1"
prio,84,1.341627876,1.349930426,1,"0,1"
baseline,85,1.235328793,1.243656648,1,"0,1"
prio,85,1.342625667,1.351023940,1,"0,1"
baseline,86,1.209176501,1.218694485,1,"0,1"
prio,86,1.344135043,1.352642589,1,"0,1"
baseline,87,1.211708167,1.219974783,1,"0,1"
prio,87,1.379538125,1.387846478,1,"0,1"
baseline,88,1.181120501,1.189635750,1,"0,1"
prio,88,1.342508418,1.351051081,1,"0,1"
baseline,89,1.211720417,1.220231454,1,"0,1"
prio,89,1.340086418,1.348492391,1,"0,1"
baseline,90,1.214452167,1.222943521,1,"0,1"
prio,90,1.342786084,1.351193278,1,"0,1"
baseline,91,1.213480334,1.223084114,1,"0,1"
prio,91,1.340356792,1.348716279,1,"0,1"
baseline,92,1.206009292,1.216257073,1,"0,1"
prio,92,1.389069501,1.397334014,1,"0,1"
baseline,93,1.202654542,1.211209537,1,"0,1"
prio,93,1.342705875,1.350930227,1,"0,1"
baseline,94,1.240618750,1.248996522,1,"0,1"
prio,94,1.339946709,1.348231804,1,"0,1"
baseline,95,1.240201667,1.250115537,1,"0,1"
prio,95,1.341636626,1.350139816,1,"0,1"
baseline,96,1.212562167,1.221180624,1,"0,1"
prio,96,1.344023042,1.352281853,1,"0,1"
baseline,97,1.204653917,1.212897964,1,"0,1"
prio,97,1.340133959,1.348386799,1,"0,1"
baseline,98,1.214396751,1.224187925,1,"0,1"
prio,98,1.339421709,1.347768036,1,"0,1"
baseline,99,1.210664584,1.219112671,1,"0,1"
prio,99,1.514132375,1.523077110,1,"0,1"
