run,time_s,wall_s
1,3.345856627,3.353200855
2,3.206145293,3.227102786
3,3.515895585,3.540979643
4,3.241989526,3.247872952
5,3.649402537,3.659670382
6,2.960657075,2.971058800
7,3.148952252,3.155207870
8,3.098718646,3.105181653
9,3.245217455,3.255127379
10,3.524789963,3.533973862
avg,3.293762496,
min,2.960657075,
max,3.649402537,
