program,iter,time_s,wall_s,parsed_from_stdout,cpu_set
baseline,0,2.349067398,2.349067398,0,"1,2"
prio,0,2.194329264,2.194329264,0,"1,2"
baseline,1,2.374372170,2.374372170,0,"1,2"
prio,1,2.132085589,2.132085589,0,"1,2"
baseline,2,2.431812918,2.431812918,0,"1,2"
prio,2,2.217555387,2.217555387,0,"1,2"
baseline,3,2.283195129,2.283195129,0,"1,2"
prio,3,2.105492621,2.105492621,0,"1,2"
baseline,4,2.373567192,2.373567192,0,"1,2"
prio,4,2.214817588,2.214817588,0,"1,2"
baseline,5,2.264105627,2.264105627,0,"1,2"
prio,5,2.160609397,2.160609397,0,"1,2"
baseline,6,2.322491016,2.322491016,0,"1,2"
prio,6,2.235983452,2.235983452,0,"1,2"
baseline,7,2.428146015,2.428146015,0,"1,2"
prio,7,2.220176112,2.220176112,0,"1,2"
baseline,8,2.364780132,2.364780132,0,"1,2"
prio,8,2.212097011,2.212097011,0,"1,2"
baseline,9,2.258905381,2.258905381,0,"1,2"
prio,9,2.171352017,2.171352017,0,"1,2"
baseline,10,2.358346632,2.358346632,0,"1,2"
prio,10,2.095143401,2.095143401,0,"1,2"
baseline,11,2.233457840,2.233457840,0,"1,2"
prio,11,2.179821224,2.179821224,0,"1,2"
baseline,12,2.274726422,2.274726422,0,"1,2"
prio,12,2.306654818,2.306654818,0,"1,2"
baseline,13,2.332904205,2.332904205,0,"1,2"
prio,13,2.093424260,2.093424260,0,"1,2"
baseline,14,2.139793051,2.139793051,0,"1,2"
prio,14,2.110960651,2.110960651,0,"1,2"
baseline,15,2.245202588,2.245202588,0,"1,2"
prio,15,2.101166558,2.101166558,0,"1,2"
baseline,16,2.209536780,2.209536780,0,"1,2"
prio,16,2.067313542,2.067313542,0,"1,2"
baseline,17,2.282301655,2.282301655,0,"1,2"
prio,17,2.141596501,2.141596501,0,"1,2"
baseline,18,2.211056313,2.211056313,0,"1,2"
prio,18,2.130283283,2.130283283,0,"1,2"
baseline,19,2.351402138,2.351402138,0,"1,2"
prio,19,2.193305374,2.193305374,0,"1,2"
baseline,20,2.282691215,2.282691215,0,"1,2"
prio,20,2.105667200,2.105667200,0,"1,2"
baseline,21,2.267552515,2.267552515,0,"1,2"
prio,21,2.108382554,2.108382554,0,"1,2"
baseline,22,2.105900338,2.105900338,0,"1,2"
prio,22,2.156389216,2.156389216,0,"1,2"
baseline,23,2.257274824,2.257274824,0,"1,2"
prio,23,2.144991013,2.144991013,0,"1,2"
baseline,24,2.315034007,2.315034007,0,"1,2"
prio,24,2.179373338,2.179373338,0,"1,2"
baseline,25,2.396579207,2.396579207,0,"1,2"
prio,25,2.104835886,2.104835886,0,"1,2"
baseline,26,2.235064110,2.235064110,0,"1,2"
prio,26,2.019771524,2.019771524,0,"1,2"
baseline,27,2.251159998,2.251159998,0,"1,2"
prio,27,2.155196694,2.155196694,0,"1,2"
baseline,28,2.198854605,2.198854605,0,"1,2"
prio,28,2.091428839,2.091428839,0,"1,2"
baseline,29,2.190072913,2.190072913,0,"1,2"
prio,29,2.093314479,2.093314479,0,"1,2"
baseline,30,2.342883131,2.342883131,0,"1,2"
prio,30,2.169972708,2.169972708,0,"1,2"
baseline,31,2.188473359,2.188473359,0,"1,2"
prio,31,2.111927780,2.111927780,0,"1,2"
baseline,32,2.194602236,2.194602236,0,"1,2"
prio,32,2.092646873,2.092646873,0,"1,2"
baseline,33,2.201054816,2.201054816,0,"1,2"
prio,33,2.143847040,2.143847040,0,"1,2"
baseline,34,2.353542737,2.353542737,0,"1,2"
prio,34,2.070286413,2.070286413,0,"1,2"
baseline,35,2.367410941,2.367410941,0,"1,2"
prio,35,2.145951327,2.145951327,0,"1,2"
baseline,36,2.170807174,2.170807174,0,"1,2"
prio,36,2.072475090,2.072475090,0,"1,2"
baseline,37,2.244100357,2.244100357,0,"1,2"
prio,37,2.039731577,2.039731577,0,"1,2"
baseline,38,2.275135789,2.275135789,0,"1,2"
prio,38,2.091682690,2.091682690,0,"1,2"
baseline,39,2.152114112,2.152114112,0,"1,2"
prio,39,2.093235286,2.093235286,0,"1,2"
baseline,40,2.305761858,2.305761858,0,"1,2"
