run,time_s,wall_s
1,0.223817616,0.227403517
2,0.224623114,0.227856085
3,0.224059149,0.244080562
4,0.220979356,0.236926268
5,0.221163124,0.268034746
6,0.220356178,0.223702257
7,0.220731209,0.223860676
8,0.221035630,0.224280277
9,0.221262607,0.224869829
10,0.249986215,0.253281745
avg,0.224801420,
min,0.220356178,
max,0.249986215,
