run,time_s,wall_s
1,11.538360611,11.600106411
2,12.697806860,12.710156954
3,13.032270006,13.043068682
4,12.365914983,12.388954965
5,12.381093911,12.387711722
6,11.423678767,11.432347345
7,13.197035203,13.207101196
8,11.632851775,11.639864808
9,10.325699313,10.331125633
10,11.732760893,11.741825569
avg,12.032747232,
min,10.325699313,
max,13.197035203,
