program,iter,time_s,wall_s,parsed_from_stdout,cpu_set
baseline,0,8.181002587,8.192945824,1,"0,1"
prio,0,10.314830338,10.319073019,1,"0,1"
baseline,1,8.021106046,8.025514989,1,"0,1"
prio,1,8.809107462,8.941210317,1,"0,1"
baseline,2,8.027868921,8.113620741,1,"0,1"
prio,2,10.524081464,10.564452163,1,"0,1"
baseline,3,8.043090421,8.059174512,1,"0,1"
prio,3,8.911960379,8.920988497,1,"0,1"
baseline,4,8.118909171,8.128140492,1,"0,1"
prio,4,9.296286588,9.306222652,1,"0,1"
baseline,5,8.022638462,8.033727127,1,"0,1"
prio,5,8.637548629,8.647395937,1,"0,1"
baseline,6,8.020529712,8.029940404,1,"0,1"
prio,6,9.038006838,9.048056680,1,"0,1"
baseline,7,8.048378337,8.053567256,1,"0,1"
prio,7,9.602448754,9.603336224,1,"0,1"
baseline,8,8.112686170,8.117341427,1,"0,1"
prio,8,8.557785630,8.562226709,1,"0,1"
baseline,9,8.118785503,8.124234062,1,"0,1"
prio,9,8.421636712,8.427729886,1,"0,1"
