run,time_s,wall_s
1,0.159814267,0.163076429
2,0.151811825,0.155406403
3,0.152002849,0.155445388
4,0.152787636,0.156364631
5,0.152088981,0.155622781
6,0.156790610,0.160373086
7,0.154047666,0.158041625
8,0.145076589,0.181075145
9,0.143497078,0.184726462
10,0.144184505,0.163884405
avg,0.151210201,
min,0.143497078,
max,0.159814267,
