run,time_s,wall_s
1,0.213479482,0.219333576
2,0.211500543,0.214545345
3,0.219018323,0.222694484
4,0.213311858,0.216464224
5,0.213692365,0.238339578
6,0.214703566,0.255390663
7,0.214861463,0.223801465
8,0.217323529,0.220492266
9,0.212838878,0.216109529
10,0.214004787,0.220275480
avg,0.214473479,
min,0.211500543,
max,0.219018323,
