program,iter,time_s,wall_s,parsed_from_stdout,cpu_set
baseline,0,3.341116626,3.351488175,1,"0,1"
prio,0,3.150620085,3.199900085,1,"0,1"
baseline,1,3.388368960,3.429711850,1,"0,1"
prio,1,3.161715668,3.191394445,1,"0,1"
baseline,2,3.356201627,3.413862146,1,"0,1"
prio,2,3.100838127,3.152124585,1,"0,1"
baseline,3,3.265509043,3.300240684,1,"0,1"
prio,3,3.148402543,3.182934185,1,"0,1"
baseline,4,3.375720544,3.404704443,1,"0,1"
prio,4,3.343996418,3.377530353,1,"0,1"
baseline,5,3.325394043,3.384398277,1,"0,1"
prio,5,3.155224334,3.222837123,1,"0,1"
baseline,6,3.398501752,3.427959494,1,"0,1"
prio,6,3.152289877,3.221363165,1,"0,1"
baseline,7,3.475844752,3.507449572,1,"0,1"
prio,7,3.212084126,3.230849197,1,"0,1"
baseline,8,3.364900585,3.392027987,1,"0,1"
prio,8,3.149726710,3.200366253,1,"0,1"
baseline,9,3.338122668,3.377149904,1,"0,1"
prio,9,3.159589751,3.220859124,1,"0,1"
baseline,10,3.368963210,3.412665912,1,"0,1"
prio,10,3.104139793,3.162644856,1,"0,1"
baseline,11,3.368595419,3.408934411,1,"0,1"
prio,11,3.295072793,3.329337384,1,"0,1"
baseline,12,3.280856543,3.326928129,1,"0,1"
prio,12,3.148651626,3.206615220,1,"0,1"
baseline,13,3.347814751,3.376715114,1,"0,1"
prio,13,3.150107335,3.219801077,1,"0,1"
baseline,14,3.349159044,3.367625314,1,"0,1"
prio,14,3.143198668,3.177512272,1,"0,1"
baseline,15,3.365243002,3.388805034,1,"0,1"
prio,15,3.104551626,3.159255485,1,"0,1"
baseline,16,3.376380002,3.401762786,1,"0,1"
prio,16,3.153716126,3.198873900,1,"0,1"
baseline,17,3.339107335,3.370493049,1,"0,1"
prio,17,3.222316126,3.256296591,1,"0,1"
baseline,18,3.349403752,3.385125591,1,"0,1"
prio,18,3.147751835,3.177528577,1,"0,1"
baseline,19,3.340922376,3.390497534,1,"0,1"
prio,19,3.099830126,3.166578546,1,"0,1"
baseline,20,3.314323252,3.339252336,1,"0,1"
prio,20,3.150835043,3.176270486,1,"0,1"
baseline,21,3.366686168,3.390713222,1,"0,1"
prio,21,3.098722668,3.134256176,1,"0,1"
baseline,22,3.347793752,3.396859572,1,"0,1"
prio,22,3.151672419,3.213437930,1,"0,1"
baseline,23,3.196434793,3.242112376,1,"0,1"
prio,23,3.098644793,3.149544703,1,"0,1"
baseline,24,3.343280793,3.380546213,1,"0,1"
prio,24,3.151895543,3.196787150,1,"0,1"
baseline,25,3.480731335,3.561547559,1,"0,1"
prio,25,3.175224210,3.199671746,1,"0,1"
baseline,26,3.346997502,3.393208471,1,"0,1"
prio,26,3.101566418,3.151712317,1,"0,1"
baseline,27,3.289820626,3.318600968,1,"0,1"
prio,27,3.100359793,3.134502175,1,"0,1"
