run,time_s,wall_s
1,5.298695603,5.309234786
2,3.492010634,3.501359808
3,4.720605521,4.728481471
4,5.105176026,5.111963176
5,5.571850215,5.578709991
6,5.502379725,5.509603796
7,4.819842658,4.826537057
8,5.062251180,5.070208218
9,5.073318027,5.079605257
10,3.633738770,3.640606422
avg,4.827986836,
min,3.492010634,
max,5.571850215,
