run,time_s,wall_s
1,6.277048294,6.287278651
2,4.155956379,4.169124445
3,4.986732660,4.996258631
4,5.718925472,5.727764267
5,5.776260890,5.802884609
6,5.415757079,5.436033840
7,6.272810947,6.303291885
8,6.098276614,6.133484153
9,5.902355269,5.929192309
10,4.157192414,4.202766414
avg,5.476131602,
min,4.155956379,
max,6.277048294,
