run,time_s,wall_s
1,1.146050483,1.154972135
2,1.070924376,1.076387385
3,0.964974868,0.975956889
4,0.803912048,0.810061361
5,0.754344498,0.760342433
6,0.751990418,0.757950145
7,0.784755352,0.790755620
8,0.812820580,0.818702431
9,0.904740604,0.910994336
10,1.197702511,1.205216263
11,0.841544409,0.847576762
12,0.888399708,0.894596563
13,1.280242882,1.287474881
14,0.958290820,0.964715179
15,0.934948216,0.944123331
16,0.789939248,0.794853039
17,0.751424009,0.757434196
18,0.753242293,0.759245186
19,0.806185946,0.811996919
20,0.836184667,0.841295629
21,1.104790997,1.110543053
22,1.065778835,1.076590228
23,0.776981455,0.783039183
24,0.751781611,0.757880464
25,0.792599599,0.798624661
26,0.895434563,0.901680420
27,0.789101585,0.794172004
28,0.788667579,0.794383468
29,0.841610067,0.846675528
30,0.755722686,0.761974668
31,0.752379839,0.758355607
32,0.819403068,0.824477862
33,0.753849867,0.759758259
34,0.752257632,0.758349195
35,0.800585876,0.807253781
36,1.557487427,1.564223584
37,1.021638447,1.032642343
38,1.172371816,1.177577280
39,0.872049980,0.878827345
40,0.772992289,0.779106602
41,0.751948181,0.757103477
42,0.757546236,0.763439171
43,0.752064270,0.757097355
44,1.164336609,1.169393029
45,0.789080780,0.795517099
46,0.821436626,0.827352894
47,1.200471234,1.205897786
48,1.178137897,1.189205087
49,0.814899979,0.820072776
50,0.751910569,0.758002716
51,0.787699267,0.793987999
52,0.789157918,0.795438192
53,0.752091703,0.758287100
54,0.811952644,0.818127625
55,0.782982649,0.788042862
56,0.972587480,0.978171826
57,1.052299472,1.063262534
58,0.789189427,0.795152072
59,0.751875874,0.757030296
60,0.774878269,0.780988791
61,0.789542938,0.795529499
62,0.752140424,0.757167677
63,0.752515514,0.758575869
64,0.781279592,0.787267904
65,0.752232888,0.758256199
66,0.788118129,0.794123940
67,0.752217140,0.758338744
68,0.792998090,0.799138946
69,0.788821061,0.794874999
70,0.800692975,0.806452324
71,0.811226698,0.816376162
72,1.059719877,1.066442618
73,1.522538483,1.536357887
74,0.802143465,0.808546533
75,0.765719800,0.770802179
76,0.808599328,0.813590706
77,0.752401783,0.758498887
78,0.792623599,0.798716912
79,0.882842898,0.888946420
80,0.789406755,0.794532885
81,0.789425131,0.795495403
82,1.111616830,1.118161360
83,1.070460043,1.081475024
84,0.760780645,0.766960293
85,0.811395016,0.817428828
86,1.159343076,1.166231777
87,1.308470641,1.322027248
88,0.791372344,0.796595892
89,0.789829985,0.795908714
90,0.795966467,0.801411394
91,0.752185967,0.758423948
92,0.789212812,0.795379043
93,0.752249261,0.758485494
94,1.007004308,1.013412919
95,0.957998885,0.967197334
96,0.752227974,0.757396104
97,0.795379050,0.800512764
98,0.879898297,0.886099528
99,0.752070183,0.758299124
100,0.825216775,0.831296380
avg,0.875065354,
min,0.751424009,
max,1.557487427,
