run,time_s,wall_s
1,1.460394444,1.491471340
2,1.223285401,1.239964457
3,0.971150227,0.977446692
4,0.972842222,0.979096394
5,0.973159829,0.984302241
6,0.992095859,0.998440451
7,0.996987276,1.005291947
8,0.987443230,0.995984160
9,0.990163975,0.996755909
10,0.994295860,1.000699370
11,0.994092527,1.001690460
12,0.987482185,0.996084950
13,0.994422059,1.000712105
14,0.995840750,1.002118838
15,0.991456499,0.997818590
16,0.994756808,1.001085065
17,0.991231259,0.997401425
18,0.995587153,1.001899074
19,0.989294450,0.995705833
20,1.005747122,1.011919330
21,0.985226055,0.994639101
22,0.988472696,0.995183341
23,0.996000884,1.017555625
24,0.975123679,1.001757999
25,0.974713841,0.980466322
26,0.995636190,1.002170077
27,0.991908218,0.998898289
28,0.996159398,1.001715870
29,0.993441508,0.999625380
30,1.099139281,1.105467534
31,1.012138312,1.017606405
32,2.872857066,2.879320073
33,1.206423665,1.215448191
34,0.991271488,0.997708827
35,1.960669099,1.967060352
36,1.048288573,1.055958627
37,2.878730782,2.885089659
38,1.372039651,1.380349272
39,2.616920874,2.630804756
40,1.076447008,1.084079350
41,0.977772256,0.983943290
42,0.981587668,0.988214012
43,0.990096472,0.996401971
44,0.975459744,0.981820077
45,2.047498186,2.053663678
46,1.254941351,1.292601076
47,1.917020500,1.964967127
48,1.501511866,1.521247513
49,1.014881553,1.021262010
50,0.976326059,0.982894940
51,0.981504774,0.992025601
52,0.988950410,0.997426283
53,0.991913829,1.000672046
54,1.074060538,1.080863344
55,2.007456175,2.014042848
56,1.078982712,1.087917892
57,1.928114961,1.934400038
58,1.047093716,1.053845185
59,1.885577856,1.892030647
60,1.083767501,1.091947609
61,0.975232445,0.980586485
62,1.994734637,2.001245472
63,1.797929905,1.807215929
64,1.914178863,1.923273880
65,1.509738069,1.517724376
66,1.448313066,1.473883880
67,1.111711819,1.138627268
68,0.991151334,1.007790388
69,0.998984605,1.005538898
70,0.976033324,0.986301551
71,0.989238718,0.995812261
72,0.995595808,1.001904799
73,0.992815799,0.999382050
74,1.153233594,1.159610254
75,1.974389689,1.991317500
76,1.376277718,1.398780658
77,2.489193543,2.526014358
78,1.113801744,1.130665968
79,0.975030204,0.990419121
80,2.254013198,2.296181627
81,1.461027357,1.504866514
82,1.071209915,1.093456756
83,0.975482146,1.002084608
84,2.458915674,2.489181316
85,2.312664016,2.319493773
86,1.591562298,1.600275875
87,1.547848843,1.576806596
88,1.973583931,2.019531029
89,1.017446385,1.029168033
90,0.986972468,1.008497689
91,1.002205302,1.023903780
92,0.974853503,1.011712796
93,1.233885308,1.260892025
94,2.130941533,2.141022784
95,2.499969893,2.529593828
96,1.090284405,1.102298018
97,0.987615938,1.014370055
98,1.109341677,1.136291510
99,1.841399364,1.849111317
100,1.004896974,1.037092917
avg,1.305415605,
min,0.971150227,
max,2.878730782,
