run,time_s,wall_s
1,1.294334707,1.319327660
2,1.295489842,1.341889286
3,1.313354782,1.338384036
4,1.329149884,1.354231920
5,1.293072948,1.334413289
6,1.319963950,1.345209349
7,1.358274261,1.372204980
8,1.295414058,1.330991597
9,1.284663093,1.304360573
10,1.273950071,1.298793736
avg,1.305766760,
min,1.273950071,
max,1.358274261,
