program,iter,time_s,wall_s,parsed_from_stdout,cpu_set
baseline,0,0.169831080,0.174643738,1,"0,1"
prio,0,0.168899046,0.172337665,1,"0,1"
baseline,1,0.171623641,0.174975139,1,"0,1"
prio,1,0.169313374,0.199943865,1,"0,1"
baseline,2,0.234679744,0.260054604,1,"0,1"
prio,2,0.172420089,0.197962280,1,"0,1"
baseline,3,0.183010279,0.186392530,1,"0,1"
prio,3,0.163282062,0.166707354,1,"0,1"
baseline,4,0.179514983,0.182566693,1,"0,1"
prio,4,0.172927927,0.176119353,1,"0,1"
baseline,5,0.179679366,0.183011086,1,"0,1"
prio,5,0.171823126,0.174885234,1,"0,1"
baseline,6,0.173513422,0.176802551,1,"0,1"
prio,6,0.175685189,0.195951371,1,"0,1"
baseline,7,0.231255034,0.277831435,1,"0,1"
prio,7,0.174309869,0.194274975,1,"0,1"
baseline,8,0.177826349,0.181156083,1,"0,1"
prio,8,0.170162411,0.173291368,1,"0,1"
baseline,9,0.180907074,0.183985655,1,"0,1"
prio,9,0.170275380,0.173585771,1,"0,1"
