606654,"MU:worker_c2#001@129-132",504995070386327,504995090721233,20334906
606654,"MU:worker_c2#002@133-137",504995090757325,504995408856045,318098720
606654,"MU:worker_c2#003@138-142",504995408875579,504995935623625,526748046
606654,"MU:worker_c2#004@143-146",504995935640562,504996133489057,197848495
