program,iter,time_s,wall_s,parsed_from_stdout,cpu_set
baseline,0,1.628868667,1.659661950,1,"6,7"
prio,0,1.074700126,1.091554142,1,"6,7"
baseline,1,0.904766333,0.914316391,1,"6,7"
prio,1,0.789476917,0.804463991,1,"6,7"
baseline,2,0.788718292,0.798337703,1,"6,7"
prio,2,0.832438834,0.841861695,1,"6,7"
baseline,3,0.902166709,0.912300374,1,"6,7"
prio,3,0.876683208,0.885799871,1,"6,7"
baseline,4,1.370906418,1.381687151,1,"6,7"
prio,4,1.414202793,1.428084049,1,"6,7"
baseline,5,1.160180042,1.180977711,1,"6,7"
prio,5,0.788046583,0.797478192,1,"6,7"
baseline,6,1.074460417,1.084811809,1,"6,7"
prio,6,1.060346334,1.074623649,1,"6,7"
baseline,7,0.787844167,0.797121496,1,"6,7"
prio,7,0.974575875,0.983766686,1,"6,7"
baseline,8,0.790936709,0.800153154,1,"6,7"
prio,8,0.791352917,0.800690420,1,"6,7"
baseline,9,0.875965125,0.885290983,1,"6,7"
prio,9,0.876084709,0.885469494,1,"6,7"
