run,time_s,wall_s
1,4.806627709,4.820792547
2,4.419957746,4.451809185
3,5.358209485,5.365012036
4,4.444562340,4.537345184
5,4.893208526,4.924017793
6,6.142957651,6.152502613
7,6.003511849,6.011893836
8,6.503144192,6.511752269
9,4.686138378,4.712610935
10,4.839192523,4.854777333
avg,5.209751040,
min,4.419957746,
max,6.503144192,
