run,time_s,wall_s
1,1.412411901,1.439851856
2,0.976298515,0.987355932
3,1.979115636,1.984093078
4,1.107750670,1.115156602
5,0.994263117,1.000302258
6,1.009944470,1.015049375
7,0.978968538,0.985111806
8,0.998838934,1.004818573
9,0.988558836,0.994695104
10,1.003487666,1.009602934
avg,1.144963828,
min,0.976298515,
max,1.979115636,
