run,time_s,wall_s
1,1.775506637,1.800892596
2,1.757004927,1.776507577
3,1.774983185,1.859944632
4,1.769788720,1.813750970
5,1.727028475,1.763889089
6,1.746214254,1.795311337
7,1.782286817,1.848205338
8,1.779551561,1.881586348
9,1.776099066,1.848670744
10,1.766054540,1.838479629
avg,1.765451818,
min,1.727028475,
max,1.782286817,
