run,time_s,wall_s
1,1.348981150,1.373099583
2,1.385562814,1.410674888
3,1.338529866,1.363489225
4,1.334966705,1.367285733
5,1.385839665,1.403183485
6,1.347458104,1.356327182
7,1.376072112,1.395533514
8,1.309198930,1.350863255
9,1.333870399,1.383854265
10,1.373979558,1.410193453
11,1.325212139,1.366834074
12,1.338715971,1.358601071
13,1.381650306,1.406826105
14,1.323589941,1.365011224
15,1.290739423,1.310558725
16,1.320688744,1.352434304
17,1.331313846,1.376804892
18,1.393382220,1.414221236
19,1.337457661,1.384664174
20,1.344886195,1.386599468
21,1.365449436,1.391225796
22,1.324605754,1.349247061
23,1.390250031,1.421435685
24,1.317378604,1.320966391
25,1.337040053,1.362332817
26,1.385629318,1.427802750
27,1.356948845,1.394041370
28,1.336950532,1.363835689
29,1.380715316,1.417817491
30,1.314435308,1.355839392
31,1.339221806,1.369685644
32,1.333411592,1.429407715
33,1.319635970,1.361652207
34,1.361006750,1.386145770
35,1.332805482,1.379711094
36,1.372994285,1.426651276
37,1.321562346,1.358056029
38,1.331127329,1.379757805
39,1.387132544,1.428727650
40,1.313772745,1.339206822
41,1.413595079,1.433145502
42,1.347072490,1.376109076
43,1.303968333,1.337093580
44,1.380092706,1.439165139
45,1.330501944,1.374169111
46,1.315433287,1.362469237
47,1.357978396,1.383435807
48,1.302541259,1.337820967
49,1.348566536,1.357528679
50,1.343449287,1.357659161
51,1.310318501,1.313847967
52,1.425830290,1.450902620
53,1.340357962,1.376709332
54,1.316482717,1.345608250
55,1.372466020,1.376006041
56,1.314417304,1.335414532
57,1.318079205,1.343436323
58,1.350142399,1.353882972
59,1.330860417,1.350267390
60,1.323311160,1.420115600
61,1.343701903,1.363697552
62,1.338601211,1.347704646
63,1.389479463,1.405165010
64,1.333026158,1.343080656
65,1.324390249,1.339755882
66,1.365596412,1.374636999
67,1.335002935,1.339416608
68,1.327941189,1.337122946
69,1.345421340,1.349166549
70,1.346439739,1.349756809
71,1.332517907,1.358819901
72,1.353991739,1.357335615
73,1.322127099,1.341853143
74,1.385336034,1.435849439
75,1.323459273,1.345520819
76,1.331972409,1.357615733
77,1.370339117,1.399150949
78,1.335148506,1.377531484
79,1.359062185,1.405973929
80,1.346294045,1.418373501
81,1.324288352,1.374775685
82,1.323964967,1.361758447
83,1.348550091,1.373686417
84,1.334462639,1.386652586
85,1.367766556,1.383286782
86,1.310960666,1.335725396
87,1.320290806,1.356173476
88,1.322206083,1.326258560
89,1.377340045,1.381036067
90,1.345587360,1.371247239
91,1.337936236,1.358250029
92,1.336947544,1.356836262
93,1.365767661,1.412470833
94,1.326388588,1.348665682
95,1.335770898,1.356995855
96,1.357361479,1.422334473
97,1.297293231,1.377694470
98,1.355390999,1.393068933
99,1.321014685,1.373271215
100,1.344160737,1.397980909
avg,1.343529336,
min,1.290739423,
max,1.425830290,
