run,time_s,wall_s
1,0.345183608,0.351555768
2,0.345171300,1.255402715
3,0.365452336,0.887338874
4,0.346448058,1.112517045
5,0.365465102,1.010941517
6,0.351215116,0.571127413
7,0.344496722,1.428490234
8,0.332986536,0.884473090
9,0.347124209,1.134247278
10,0.346012698,1.991830125
avg,0.348955568,
min,0.332986536,
max,0.365465102,
