run,time_s,wall_s
1,1.552605704,1.584863143
2,1.513015964,1.523719734
3,1.510543964,1.516155881
4,1.510682037,1.536279845
5,1.517425822,1.544657035
6,1.512594715,1.521228433
7,1.659829049,1.665149577
8,1.574383224,1.581716051
9,1.530651928,1.552560570
10,1.526201797,1.555182503
avg,1.540793420,
min,1.510543964,
max,1.659829049,
