run,time_s,wall_s
1,0.216812841,0.219909690
2,0.220927858,0.224603627
3,0.216341518,0.241922579
4,0.218553515,0.306432743
5,0.215309282,0.219034366
6,0.218239840,0.221506907
7,0.223262355,0.226716990
8,0.219505229,0.222837371
9,0.229959305,0.234104304
10,0.215706006,0.219252551
avg,0.219461775,
min,0.215309282,
max,0.229959305,
