26528,"MU:lane1_fn#001@218-223",5111585808080,5111725479175,139671095
26528,"MU:lane1_fn#002@224-229",5111725516507,5111797452737,71936230
26528,"MU:lane1_fn#003@230-235",5111797457695,5111853701444,56243749
26528,"MU:lane1_fn#004@236-241",5111853704652,5111902249738,48545086
26528,"MU:lane1_fn#005@242-247",5111902253238,5111950434624,48181386
26528,"MU:lane1_fn#006@248-252",5111950438124,5111998661801,48223677
26528,"MU:lane1_fn#007@253-258",5112008288045,5112056328559,48040514
26528,"MU:lane1_fn#008@259-264",5112180807955,5112229096381,48288426
26528,"MU:lane1_fn#009@265-270",5112229101631,5112277383056,48281425
26528,"MU:lane1_fn#010@271-276",5112305099523,5112353235118,48135595
26528,"MU:lane1_fn#011@277-281",5112374974009,5112422856152,47882143
